Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable-Reject,Chrome 75.0.3770.100,,2019-07-09 11:26:22,2019-07-09 11:29:26,3m - 3.477s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.100,,2019-07-09 11:26:22,2019-07-09 11:26:39,16.946s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.100,,2019-07-09 11:26:23,2019-07-09 11:26:23,0.179s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Launch browser,2019-07-09 11:26:23,2019-07-09 11:26:27,3.433s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.100,Invoke getEmployable site ,2019-07-09 11:26:27,2019-07-09 11:26:33,6.665s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,Maximize the browser,2019-07-09 11:26:33,2019-07-09 11:26:34,1.139s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.100,Verify the site lauched sucessfully,2019-07-09 11:26:34,2019-07-09 11:26:34,0.066s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-09 11:26:34,2019-07-09 11:26:39,5.010s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.100,,2019-07-09 11:26:39,2019-07-09 11:27:03,23.902s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.100,,2019-07-09 11:26:40,2019-07-09 11:26:40,0.003s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-09 11:26:40,2019-07-09 11:26:40,0.007s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-09 11:26:40,2019-07-09 11:26:40,0.225s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-09 11:26:40,2019-07-09 11:26:40,0.252s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,,2019-07-09 11:26:40,2019-07-09 11:26:40,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.100,Enter University Email,2019-07-09 11:26:40,2019-07-09 11:26:40,0.282s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.100,Enter Personal Email ,2019-07-09 11:26:40,2019-07-09 11:26:41,0.372s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.100,Enter Mobile Number,2019-07-09 11:26:41,2019-07-09 11:26:41,0.252s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-07-09 11:26:41,2019-07-09 11:26:51,10.003s,PASSED
