Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CIL,Chrome 75.0.3770.100,,2019-06-27 16:33:57,2019-06-27 16:35:23,1m - 26.053s,PASSED
,,,,,,
Test Cases/REALratings/CIL/Form Submission,Chrome 75.0.3770.100,,2019-06-27 16:33:58,2019-06-27 16:34:20,21.956s,PASSED
"comment(""CIL REAlrating - Form Submission"")",Chrome 75.0.3770.100,,2019-06-27 16:33:59,2019-06-27 16:33:59,0.060s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-06-27 16:33:59,2019-06-27 16:34:02,3.379s,PASSED
"navigateToUrl(""https://uat-cil.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch CIL Application,2019-06-27 16:34:02,2019-06-27 16:34:05,2.845s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-06-27 16:34:05,2019-06-27 16:34:06,1.165s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-06-27 16:34:06,2019-06-27 16:34:06,0.006s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-06-27 16:34:06,2019-06-27 16:34:06,0.004s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-06-27 16:34:06,2019-06-27 16:34:06,0.218s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-06-27 16:34:06,2019-06-27 16:34:06,0.166s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-06-27 16:34:06,2019-06-27 16:34:06,0.001s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""nh"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-06-27 16:34:06,2019-06-27 16:34:07,0.271s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-06-27 16:34:07,2019-06-27 16:34:07,0.082s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.100,,2019-06-27 16:34:07,2019-06-27 16:34:07,0.002s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""))",Chrome 75.0.3770.100,A-Level year,2019-06-27 16:34:07,2019-06-27 16:34:07,0.122s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-06-27 16:34:07,2019-06-27 16:34:07,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.100,,2019-06-27 16:34:07,2019-06-27 16:34:07,0.554s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.100,GCSE Year,2019-06-27 16:34:07,2019-06-27 16:34:08,0.067s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-06-27 16:34:08,2019-06-27 16:34:08,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.100,,2019-06-27 16:34:08,2019-06-27 16:34:08,0.226s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.100,Select Main Qualification,2019-06-27 16:34:08,2019-06-27 16:34:08,0.053s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 75.0.3770.100,,2019-06-27 16:34:08,2019-06-27 16:34:08,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 75.0.3770.100,,2019-06-27 16:34:08,2019-06-27 16:34:08,0.116s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-27 16:34:08,2019-06-27 16:34:13,5.009s,PASSED
if (MainQualificationCount == 1),Chrome 75.0.3770.100,A-Level,2019-06-27 16:34:13,2019-06-27 16:34:13,0.001s,PASSED
else if (MainQualificationCount == 2),Chrome 75.0.3770.100,,2019-06-27 16:34:13,2019-06-27 16:34:13,0.001s,PASSED
else if (MainQualificationCount == 3),Chrome 75.0.3770.100,,2019-06-27 16:34:13,2019-06-27 16:34:13,0.000s,PASSED
else if (MainQualificationCount == 4),Chrome 75.0.3770.100,,2019-06-27 16:34:13,2019-06-27 16:34:13,0.217s,PASSED
