Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Hymans Robertson,Chrome 75.0.3770.100,,2019-07-09 10:15:56,2019-07-09 10:17:27,1m - 31.407s,FAILED
,,,,,,
Test Cases/REALratings/Hymans Robertson/Form Submission,Chrome 75.0.3770.100,,2019-07-09 10:15:56,2019-07-09 10:16:32,35.772s,PASSED
"comment(""Hymans Robertson- Form Submission"")",Chrome 75.0.3770.100,,2019-07-09 10:15:58,2019-07-09 10:15:58,0.067s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-07-09 10:15:58,2019-07-09 10:16:02,4.053s,PASSED
"navigateToUrl(""https://uat-hr.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch Hymans Robertson Application,2019-07-09 10:16:02,2019-07-09 10:16:16,14.771s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-07-09 10:16:16,2019-07-09 10:16:18,1.150s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-09 10:16:18,2019-07-09 10:16:18,0.003s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-07-09 10:16:18,2019-07-09 10:16:18,0.000s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-09 10:16:18,2019-07-09 10:16:18,0.241s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-09 10:16:18,2019-07-09 10:16:18,0.219s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-07-09 10:16:18,2019-07-09 10:16:18,0.002s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""hr"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-07-09 10:16:18,2019-07-09 10:16:18,0.248s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-07-09 10:16:18,2019-07-09 10:16:18,0.095s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.100,,2019-07-09 10:16:18,2019-07-09 10:16:18,0.003s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""))",Chrome 75.0.3770.100,A-Level year,2019-07-09 10:16:18,2019-07-09 10:16:19,0.144s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-09 10:16:19,2019-07-09 10:16:19,0.004s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.100,,2019-07-09 10:16:19,2019-07-09 10:16:19,0.618s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.100,GCSE Year,2019-07-09 10:16:19,2019-07-09 10:16:19,0.071s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-09 10:16:19,2019-07-09 10:16:19,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.100,,2019-07-09 10:16:19,2019-07-09 10:16:19,0.151s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.100,Select Main Qualification,2019-07-09 10:16:19,2019-07-09 10:16:19,0.065s,PASSED
