Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable,Chrome 74.0.3729.169,,2019-06-11 12:05:05,2019-06-11 12:08:00,2m - 54.429s,FAILED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 74.0.3729.169,,2019-06-11 12:05:05,2019-06-11 12:05:19,13.762s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-06-11 12:05:06,2019-06-11 12:05:06,0.154s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-06-11 12:05:06,2019-06-11 12:05:10,3.740s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-06-11 12:05:10,2019-06-11 12:05:13,3.105s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-06-11 12:05:13,2019-06-11 12:05:14,1.155s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-06-11 12:05:14,2019-06-11 12:05:14,0.219s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:05:14,2019-06-11 12:05:19,5.011s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 74.0.3729.169,,2019-06-11 12:05:19,2019-06-11 12:05:42,22.921s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-06-11 12:05:19,2019-06-11 12:05:19,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,"Enter First Name
",2019-06-11 12:05:19,2019-06-11 12:05:20,0.244s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-11 12:05:20,2019-06-11 12:05:20,0.244s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 12:05:20,2019-06-11 12:05:20,0.003s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-06-11 12:05:20,2019-06-11 12:05:20,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-06-11 12:05:20,2019-06-11 12:05:20,0.311s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-06-11 12:05:20,2019-06-11 12:05:21,0.395s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-06-11 12:05:21,2019-06-11 12:05:21,0.269s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-11 12:05:21,2019-06-11 12:05:31,10.007s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""))",Chrome 74.0.3729.169,Select DOB,2019-06-11 12:05:31,2019-06-11 12:05:31,0.141s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 74.0.3729.169,,2019-06-11 12:05:31,2019-06-11 12:05:32,0.807s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:05:32,2019-06-11 12:05:37,5.010s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 74.0.3729.169,Select Gender,2019-06-11 12:05:37,2019-06-11 12:05:37,0.117s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 74.0.3729.169,Click Next ,2019-06-11 12:05:37,2019-06-11 12:05:37,0.092s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:05:37,2019-06-11 12:05:42,5.003s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 74.0.3729.169,,2019-06-11 12:05:42,2019-06-11 12:06:01,19.274s,PASSED
"comment(""Enter Your University Details"")",Chrome 74.0.3729.169,,2019-06-11 12:05:42,2019-06-11 12:05:42,0.007s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 74.0.3729.169,Random Selection of University ,2019-06-11 12:05:42,2019-06-11 12:05:43,0.127s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 12:05:43,2019-06-11 12:05:43,0.000s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-06-11 12:05:43,2019-06-11 12:05:43,0.006s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 74.0.3729.169,,2019-06-11 12:05:43,2019-06-11 12:05:43,0.355s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 74.0.3729.169,Random Selection of University Course,2019-06-11 12:05:43,2019-06-11 12:05:43,0.074s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 74.0.3729.169,,2019-06-11 12:05:43,2019-06-11 12:05:43,0.002s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-06-11 12:05:43,2019-06-11 12:05:43,0.433s,PASSED
if (UniveristyCourseCount == 96),Chrome 74.0.3729.169,,2019-06-11 12:05:43,2019-06-11 12:05:43,0.001s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:05:43,2019-06-11 12:05:48,5.006s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 74.0.3729.169,Random Selection of Degree,2019-06-11 12:05:48,2019-06-11 12:05:48,0.090s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 12:05:48,2019-06-11 12:05:48,0.000s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 74.0.3729.169,,2019-06-11 12:05:48,2019-06-11 12:05:49,0.195s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 74.0.3729.169,Random selection of Course Duration and Year Of Study,2019-06-11 12:05:49,2019-06-11 12:05:49,0.079s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 12:05:49,2019-06-11 12:05:49,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 74.0.3729.169,,2019-06-11 12:05:49,2019-06-11 12:05:49,0.178s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 74.0.3729.169,,2019-06-11 12:05:49,2019-06-11 12:05:49,0.195s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 74.0.3729.169,Select Full Time ,2019-06-11 12:05:49,2019-06-11 12:05:49,0.087s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-11 12:05:49,2019-06-11 12:05:59,10.003s,PASSED
"click(findTestObject(""getEmployable/button_NextUniversity""))",Chrome 74.0.3729.169,Click Next ,2019-06-11 12:05:59,2019-06-11 12:05:59,0.145s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-06-11 12:05:59,2019-06-11 12:06:01,2.001s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Employee,Chrome 74.0.3729.169,,2019-06-11 12:06:01,2019-06-11 12:06:59,57.521s,PASSED
"comment(""Calling Employee test cases"")",Chrome 74.0.3729.169,,2019-06-11 12:06:02,2019-06-11 12:06:02,0.003s,PASSED
"callTestCase(findTestCase(""getEmployable/getEmployable Random/Employee pages/Emp page 1""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-11 12:06:02,2019-06-11 12:06:03,1.838s,PASSED
"callTestCase(findTestCase(""getEmployable/getEmployable Random/Employee pages/Emp page 2""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-11 12:06:03,2019-06-11 12:06:09,5.692s,PASSED
"callTestCase(findTestCase(""getEmployable/getEmployable Random/Employee pages/Emp page 3""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-11 12:06:09,2019-06-11 12:06:15,5.653s,PASSED
"callTestCase(findTestCase(""getEmployable/getEmployable Random/Employee pages/Emp page 4""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-11 12:06:15,2019-06-11 12:06:20,5.679s,PASSED
"callTestCase(findTestCase(""getEmployable/getEmployable Random/Employee pages/Emp page 5""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-11 12:06:20,2019-06-11 12:06:26,5.614s,PASSED
"callTestCase(findTestCase(""getEmployable/getEmployable Random/Employee pages/Emp page 6,7""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-11 12:06:26,2019-06-11 12:06:42,15.850s,PASSED
"callTestCase(findTestCase(""getEmployable/getEmployable Random/Employee pages/Emp page 8,9,10""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-06-11 12:06:42,2019-06-11 12:06:59,16.999s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourCareerArea,Chrome 74.0.3729.169,,2019-06-11 12:06:59,2019-06-11 12:07:09,10.466s,PASSED
"comment(""Enter CareerArea Details"")",Chrome 74.0.3729.169,,2019-06-11 12:06:59,2019-06-11 12:06:59,0.015s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:06:59,2019-06-11 12:07:04,5.002s,PASSED
"click(findTestObject(""getEmployable/yourCareerArea/careerpage""))",Chrome 74.0.3729.169,"Select ""Banking and Finance Springboard sponsored by Bank of America Merrill Lynch """,2019-06-11 12:07:04,2019-06-11 12:07:04,0.121s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:07:04,2019-06-11 12:07:09,5.004s,PASSED
"click(findTestObject(""getEmployable/yourCareerArea/next""))",Chrome 74.0.3729.169,Click  NEXT,2019-06-11 12:07:09,2019-06-11 12:07:09,0.118s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Journey to University page 1,Chrome 74.0.3729.169,,2019-06-11 12:07:09,2019-06-11 12:07:58,48.365s,FAILED
"comment(""Enter Journey to University Details"")",Chrome 74.0.3729.169,,2019-06-11 12:07:10,2019-06-11 12:07:10,0.016s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 12:07:10,2019-06-11 12:07:10,0.000s,PASSED
"Mathyear = getNumberOfTotalOption(findTestObject(""Journey,background details/Journey/math grade""))",Chrome 74.0.3729.169,,2019-06-11 12:07:10,2019-06-11 12:07:10,0.150s,PASSED
mathyearcount = 1 + rad.nextInt(Mathyear - 1),Chrome 74.0.3729.169,,2019-06-11 12:07:10,2019-06-11 12:07:10,0.000s,PASSED
"selectOptionByIndex(findTestObject(""Journey,background details/Journey/math grade""), mathyearcount)",Chrome 74.0.3729.169,,2019-06-11 12:07:10,2019-06-11 12:07:11,0.247s,PASSED
"englishyear = getNumberOfTotalOption(findTestObject(""Journey,background details/Journey/eng grade""))",Chrome 74.0.3729.169,,2019-06-11 12:07:11,2019-06-11 12:07:11,0.062s,PASSED
englishyearcount = 1 + rad.nextInt(englishyear - 1),Chrome 74.0.3729.169,,2019-06-11 12:07:11,2019-06-11 12:07:11,0.000s,PASSED
"selectOptionByIndex(findTestObject(""Journey,background details/Journey/eng grade""), englishyearcount)",Chrome 74.0.3729.169,,2019-06-11 12:07:11,2019-06-11 12:07:11,0.148s,PASSED
"comment(""Main Qualification  Information"")",Chrome 74.0.3729.169,,2019-06-11 12:07:11,2019-06-11 12:07:11,0.001s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""Journey,background details/Journey/A level complete""))",Chrome 74.0.3729.169,A-Level year,2019-06-11 12:07:11,2019-06-11 12:07:11,0.076s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 12:07:11,2019-06-11 12:07:11,0.000s,PASSED
"selectOptionByIndex(findTestObject(""Journey,background details/Journey/A level complete""), ALevelYearcount)",Chrome 74.0.3729.169,,2019-06-11 12:07:11,2019-06-11 12:07:12,0.812s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""Journey,background details/Journey/complete gsce""))",Chrome 74.0.3729.169,GCSE Year,2019-06-11 12:07:12,2019-06-11 12:07:12,0.082s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 12:07:12,2019-06-11 12:07:12,0.001s,PASSED
"selectOptionByIndex(findTestObject(""Journey,background details/Journey/complete gsce""), GCSEYearCount)",Chrome 74.0.3729.169,,2019-06-11 12:07:12,2019-06-11 12:07:12,0.283s,PASSED
"schoolOptions = getNumberOfTotalOption(findTestObject(""Journey,background details/Journey/ukschool""))",Chrome 74.0.3729.169,Uk schools,2019-06-11 12:07:12,2019-06-11 12:07:12,0.082s,PASSED
schoolCount = 1 + rad.nextInt(schoolOptions - 1),Chrome 74.0.3729.169,,2019-06-11 12:07:12,2019-06-11 12:07:12,0.000s,PASSED
"selectOptionByIndex(findTestObject(""Journey,background details/Journey/ukschool""), schoolCount)",Chrome 74.0.3729.169,,2019-06-11 12:07:12,2019-06-11 12:07:12,0.186s,PASSED
if (schoolCount == 1),Chrome 74.0.3729.169,2,2019-06-11 12:07:12,2019-06-11 12:07:12,0.000s,PASSED
else if (schoolCount == 2),Chrome 74.0.3729.169,,2019-06-11 12:07:12,2019-06-11 12:07:14,1.111s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""Journey,background details/Journey/main qualification""))",Chrome 74.0.3729.169,Select Main Qualification,2019-06-11 12:07:14,2019-06-11 12:07:14,0.051s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 74.0.3729.169,,2019-06-11 12:07:14,2019-06-11 12:07:14,0.000s,PASSED
"selectOptionByIndex(findTestObject(""Journey,background details/Journey/main qualification""), MainQualificationCount)",Chrome 74.0.3729.169,,2019-06-11 12:07:14,2019-06-11 12:07:14,0.165s,PASSED
if (MainQualificationCount == 1),Chrome 74.0.3729.169,A-Level,2019-06-11 12:07:14,2019-06-11 12:07:14,0.001s,PASSED
else if (MainQualificationCount == 2),Chrome 74.0.3729.169,,2019-06-11 12:07:14,2019-06-11 12:07:15,0.877s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:07:15,2019-06-11 12:07:20,5.001s,PASSED
"setText(findTestObject(""getEmployable autosifting/set text""), ""abc"", CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,illness,2019-06-11 12:07:20,2019-06-11 12:07:52,32.447s,FAILED
"setText(findTestObject(""Journey,background details/Journey/post1""), findTestData(""getEmployable/Applicants"").getValue(8, 1))",Chrome 74.0.3729.169,ALevel PostalCode,2019-06-11 12:07:52,2019-06-11 12:07:52,0.202s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 12:07:52,2019-06-11 12:07:57,5.003s,PASSED
"click(findTestObject(""Journey,background details/Journey/post click1""))",Chrome 74.0.3729.169,,2019-06-11 12:07:57,2019-06-11 12:07:58,0.405s,FAILED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Jouney to University page 2,Chrome 74.0.3729.169,,2019-06-11 12:07:58,2019-06-11 12:07:58,0.527s,FAILED
"comment(""Enter Journey To University page 2 details"")",Chrome 74.0.3729.169,,2019-06-11 12:07:58,2019-06-11 12:07:58,0.004s,PASSED
"click(findTestObject(""getEmployable autosifting/25000""))",Chrome 74.0.3729.169,Household Income,2019-06-11 12:07:58,2019-06-11 12:07:58,0.360s,FAILED
,,,,,,
Test Cases/getEmployable/getEmployable Random/your background,Chrome 74.0.3729.169,,2019-06-11 12:07:58,2019-06-11 12:07:59,0.532s,FAILED
"comment(""Enter yourbackground details"")",Chrome 74.0.3729.169,,2019-06-11 12:07:58,2019-06-11 12:07:58,0.003s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 12:07:58,2019-06-11 12:07:58,0.001s,PASSED
"click(findTestObject(""getEmployable autosifting/Ehnicity5""))",Chrome 74.0.3729.169,,2019-06-11 12:07:58,2019-06-11 12:07:59,0.359s,FAILED
