Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
FCLP,Chrome 74.0.3729.169,,2019-05-28 13:23:37,2019-05-28 13:25:01,1m - 24.176s,PASSED
,,,,,,
Test Cases/REALratings/FCLP/formSubmission,Chrome 74.0.3729.169,,2019-05-28 13:23:37,2019-05-28 13:24:06,28.611s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-05-28 13:23:38,2019-05-28 13:23:42,3.317s,PASSED
"navigateToUrl(""https://fclp-uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch FCLP Applications,2019-05-28 13:23:42,2019-05-28 13:23:46,4.333s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-05-28 13:23:46,2019-05-28 13:23:47,1.130s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-05-28 13:23:47,2019-05-28 13:23:47,0.004s,PASSED
"comment(""Basic and University  Information"")",Chrome 74.0.3729.169,,2019-05-28 13:23:47,2019-05-28 13:23:47,0.028s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/First Name""), ""asha"")",Chrome 74.0.3729.169,Enter First Name,2019-05-28 13:23:47,2019-05-28 13:23:48,0.241s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Last Name""), ""rajednran"")",Chrome 74.0.3729.169,Enter Last Name,2019-05-28 13:23:48,2019-05-28 13:23:48,0.281s,PASSED
emailid = rad.nextInt(2000),Chrome 74.0.3729.169,Enter University Email,2019-05-28 13:23:48,2019-05-28 13:23:48,0.002s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Univrsity Emaid""), ""fclp"" + emailid + ""@test.com"")",Chrome 74.0.3729.169,,2019-05-28 13:23:48,2019-05-28 13:23:48,0.350s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University""))",Chrome 74.0.3729.169,University,2019-05-28 13:23:48,2019-05-28 13:23:48,0.086s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:48,2019-05-28 13:23:48,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University""), UniversityCount)",Chrome 74.0.3729.169,,2019-05-28 13:23:48,2019-05-28 13:23:49,0.703s,PASSED
if (UniversityCount == 98),Chrome 74.0.3729.169,Other University,2019-05-28 13:23:49,2019-05-28 13:23:49,0.000s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""))",Chrome 74.0.3729.169,University Course,2019-05-28 13:23:49,2019-05-28 13:23:49,0.074s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:49,2019-05-28 13:23:49,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-05-28 13:23:49,2019-05-28 13:23:49,0.369s,PASSED
if (UniveristyCourseCount == 95),Chrome 74.0.3729.169,University Other Course ,2019-05-28 13:23:49,2019-05-28 13:23:49,0.000s,PASSED
"GraduationYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Graduation Year""))",Chrome 74.0.3729.169,Graduation Year,2019-05-28 13:23:49,2019-05-28 13:23:49,0.054s,PASSED
GraduationYearcount = 1 + rad.nextInt(GraduationYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:49,2019-05-28 13:23:49,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Graduation Year""), GraduationYearcount)",Chrome 74.0.3729.169,,2019-05-28 13:23:49,2019-05-28 13:23:50,0.176s,PASSED
"GradeYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade 21""))",Chrome 74.0.3729.169,Do you have a university degree at grade 2:1 or higher (or equivalent)?,2019-05-28 13:23:50,2019-05-28 13:23:50,0.042s,PASSED
GradeYearcount = 1 + rad.nextInt(GradeYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:50,2019-05-28 13:23:50,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade 21""), GradeYearcount)",Chrome 74.0.3729.169,,2019-05-28 13:23:50,2019-05-28 13:23:50,0.131s,PASSED
"GradeEnglishYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B English""))",Chrome 74.0.3729.169,Do you have at least a grade B in GCSE English?,2019-05-28 13:23:50,2019-05-28 13:23:50,0.049s,PASSED
GradeEnglishYearcount = 1 + rad.nextInt(GradeEnglishYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:50,2019-05-28 13:23:50,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B English""), GradeEnglishYearcount)",Chrome 74.0.3729.169,,2019-05-28 13:23:50,2019-05-28 13:23:50,0.106s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 13:23:50,2019-05-28 13:23:52,2.010s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B Maths""), GradeEnglishYearcount)",Chrome 74.0.3729.169,Do you have at least a grade B in GCSE Maths?,2019-05-28 13:23:52,2019-05-28 13:23:52,0.163s,PASSED
"click(findTestObject(""REALRatings/FCLP/Page_REALrating/a_Next""))",Chrome 74.0.3729.169,,2019-05-28 13:23:52,2019-05-28 13:23:52,0.070s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 13:23:52,2019-05-28 13:23:54,2.003s,PASSED
"comment(""Main Qualification Information"")",Chrome 74.0.3729.169,,2019-05-28 13:23:54,2019-05-28 13:23:54,0.009s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/A Level Year""))",Chrome 74.0.3729.169,A-Level year,2019-05-28 13:23:54,2019-05-28 13:23:54,0.081s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:54,2019-05-28 13:23:54,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 74.0.3729.169,,2019-05-28 13:23:54,2019-05-28 13:23:55,0.221s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/GCSE Year""))",Chrome 74.0.3729.169,GCSE Year,2019-05-28 13:23:55,2019-05-28 13:23:55,0.058s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:55,2019-05-28 13:23:55,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 74.0.3729.169,,2019-05-28 13:23:55,2019-05-28 13:23:55,0.522s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""))",Chrome 74.0.3729.169,Select Main Qualification,2019-05-28 13:23:55,2019-05-28 13:23:55,0.049s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:23:55,2019-05-28 13:23:55,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 74.0.3729.169,,2019-05-28 13:23:55,2019-05-28 13:23:55,0.146s,PASSED
if (MainQualificationCount == 1),Chrome 74.0.3729.169,A-Level,2019-05-28 13:23:55,2019-05-28 13:23:55,0.000s,PASSED
