Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable,Chrome 74.0.3729.169,,2019-05-24 12:10:32,2019-05-24 12:11:54,1m - 22.429s,FAILED
,,,,,,
Test Cases/getEmployable/launchSite,Chrome 74.0.3729.169,,2019-05-24 12:10:32,2019-05-24 12:10:50,18.327s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-05-24 12:10:32,2019-05-24 12:10:32,0.135s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-05-24 12:10:32,2019-05-24 12:10:40,7.295s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-05-24 12:10:40,2019-05-24 12:10:44,4.302s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-05-24 12:10:44,2019-05-24 12:10:45,1.150s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-05-24 12:10:45,2019-05-24 12:10:45,0.096s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-05-24 12:10:45,2019-05-24 12:10:50,5.009s,PASSED
,,,,,,
Test Cases/getEmployable/aboutYou,Chrome 74.0.3729.169,,2019-05-24 12:10:50,2019-05-24 12:11:13,23.167s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-05-24 12:10:51,2019-05-24 12:10:51,0.005s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,"Enter First Name
",2019-05-24 12:10:51,2019-05-24 12:10:51,0.355s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-05-24 12:10:51,2019-05-24 12:10:51,0.256s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-05-24 12:10:51,2019-05-24 12:10:51,0.003s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-05-24 12:10:51,2019-05-24 12:10:51,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-05-24 12:10:51,2019-05-24 12:10:51,0.276s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-05-24 12:10:51,2019-05-24 12:10:52,0.426s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-05-24 12:10:52,2019-05-24 12:10:52,0.247s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-05-24 12:10:52,2019-05-24 12:11:02,10.006s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""))",Chrome 74.0.3729.169,Select DOB,2019-05-24 12:11:02,2019-05-24 12:11:02,0.166s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 74.0.3729.169,,2019-05-24 12:11:02,2019-05-24 12:11:03,0.849s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-05-24 12:11:03,2019-05-24 12:11:08,5.003s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 74.0.3729.169,Select Gender,2019-05-24 12:11:08,2019-05-24 12:11:08,0.112s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 74.0.3729.169,Click Next ,2019-05-24 12:11:08,2019-05-24 12:11:08,0.084s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-05-24 12:11:08,2019-05-24 12:11:13,5.004s,PASSED
,,,,,,
Test Cases/getEmployable/yourUniversity,Chrome 74.0.3729.169,,2019-05-24 12:11:13,2019-05-24 12:11:33,19.496s,PASSED
"comment(""Enter Your University Details"")",Chrome 74.0.3729.169,,2019-05-24 12:11:14,2019-05-24 12:11:14,0.003s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 74.0.3729.169,Random Selection of University ,2019-05-24 12:11:14,2019-05-24 12:11:14,0.086s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-05-24 12:11:14,2019-05-24 12:11:14,0.000s,PASSED
