Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CIL,Chrome 75.0.3770.142,,2019-07-23 11:12:38,2019-07-23 11:14:14,1m - 35.342s,PASSED
,,,,,,
Test Cases/REALratings/CIL/Form Submission,Chrome 75.0.3770.142,,2019-07-23 11:12:39,2019-07-23 11:13:04,25.072s,PASSED
"comment(""CIL REAlrating - Form Submission"")",Chrome 75.0.3770.142,,2019-07-23 11:12:40,2019-07-23 11:12:40,0.057s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-07-23 11:12:40,2019-07-23 11:12:43,3.511s,PASSED
"navigateToUrl(""https://uat-cil.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch CIL Application,2019-07-23 11:12:43,2019-07-23 11:12:48,4.039s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-23 11:12:48,2019-07-23 11:12:49,1.146s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-23 11:12:49,2019-07-23 11:12:49,0.008s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.142,,2019-07-23 11:12:49,2019-07-23 11:12:49,0.008s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-07-23 11:12:49,2019-07-23 11:12:49,0.273s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-07-23 11:12:49,2019-07-23 11:12:49,0.263s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,Enter University Email,2019-07-23 11:12:49,2019-07-23 11:12:49,0.001s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""nh"" + Email + ""@test.com"")",Chrome 75.0.3770.142,,2019-07-23 11:12:49,2019-07-23 11:12:50,0.267s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Click NEXT,2019-07-23 11:12:50,2019-07-23 11:12:50,0.099s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.142,,2019-07-23 11:12:50,2019-07-23 11:12:50,0.003s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""))",Chrome 75.0.3770.142,A-Level year,2019-07-23 11:12:50,2019-07-23 11:12:50,0.146s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-23 11:12:50,2019-07-23 11:12:50,0.002s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.142,,2019-07-23 11:12:50,2019-07-23 11:12:50,0.735s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.142,GCSE Year,2019-07-23 11:12:50,2019-07-23 11:12:51,0.065s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-23 11:12:51,2019-07-23 11:12:51,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.142,,2019-07-23 11:12:51,2019-07-23 11:12:51,0.516s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.142,Select Main Qualification,2019-07-23 11:12:51,2019-07-23 11:12:51,0.058s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 75.0.3770.142,,2019-07-23 11:12:51,2019-07-23 11:12:51,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 75.0.3770.142,,2019-07-23 11:12:51,2019-07-23 11:12:51,0.152s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 11:12:51,2019-07-23 11:12:56,5.010s,PASSED
if (MainQualificationCount == 1),Chrome 75.0.3770.142,A-Level,2019-07-23 11:12:56,2019-07-23 11:12:56,0.001s,PASSED
else if (MainQualificationCount == 2),Chrome 75.0.3770.142,,2019-07-23 11:12:56,2019-07-23 11:12:56,0.001s,PASSED
else if (MainQualificationCount == 3),Chrome 75.0.3770.142,,2019-07-23 11:12:56,2019-07-23 11:12:56,0.000s,PASSED
else if (MainQualificationCount == 4),Chrome 75.0.3770.142,,2019-07-23 11:12:56,2019-07-23 11:12:56,0.000s,PASSED
else if (MainQualificationCount == 5),Chrome 75.0.3770.142,,2019-07-23 11:12:56,2019-07-23 11:12:57,0.904s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level School""), findTestData(""getEmployable/Applicants"").getValue(6, 1))",Chrome 75.0.3770.142,Alevel School,2019-07-23 11:12:57,2019-07-23 11:12:58,0.340s,PASSED
