Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Greensill,Chrome 75.0.3770.142,,2019-08-06 15:32:38,2019-08-06 15:34:10,1m - 31.146s,PASSED
,,,,,,
Test Cases/REALratings/Greensill/formSubmission,Chrome 75.0.3770.142,,2019-08-06 15:32:39,2019-08-06 15:33:06,27.243s,PASSED
"comment(""Greensill - Form Submission"")",Chrome 75.0.3770.142,,2019-08-06 15:32:40,2019-08-06 15:32:40,0.065s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-08-06 15:32:40,2019-08-06 15:32:44,4.225s,PASSED
"navigateToUrl(""https://gs-uat.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch Greensill Application,2019-08-06 15:32:44,2019-08-06 15:32:49,4.280s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-08-06 15:32:49,2019-08-06 15:32:50,1.135s,PASSED
delay(1),Chrome 75.0.3770.142,,2019-08-06 15:32:50,2019-08-06 15:32:51,1.011s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-08-06 15:32:51,2019-08-06 15:32:51,0.003s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.142,,2019-08-06 15:32:51,2019-08-06 15:32:51,0.004s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-08-06 15:32:51,2019-08-06 15:32:51,0.253s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-08-06 15:32:51,2019-08-06 15:32:51,0.226s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,Enter University Email,2019-08-06 15:32:51,2019-08-06 15:32:51,0.002s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/University Emailid""), ""greensill"" + Email + ""@test.com"")",Chrome 75.0.3770.142,,2019-08-06 15:32:51,2019-08-06 15:32:52,0.385s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Click NEXT,2019-08-06 15:32:52,2019-08-06 15:32:52,0.083s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-08-06 15:32:52,2019-08-06 15:32:54,2.004s,PASSED
"comment(""University Information"")",Chrome 75.0.3770.142,,2019-08-06 15:32:54,2019-08-06 15:32:54,0.011s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 75.0.3770.142,University,2019-08-06 15:32:54,2019-08-06 15:32:54,0.152s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-08-06 15:32:54,2019-08-06 15:32:54,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 75.0.3770.142,,2019-08-06 15:32:54,2019-08-06 15:32:55,0.798s,PASSED
if (UniversityCount == 98),Chrome 75.0.3770.142,Other University,2019-08-06 15:32:55,2019-08-06 15:32:55,0.001s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 75.0.3770.142,University Course,2019-08-06 15:32:55,2019-08-06 15:32:55,0.065s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 75.0.3770.142,,2019-08-06 15:32:55,2019-08-06 15:32:55,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 75.0.3770.142,,2019-08-06 15:32:55,2019-08-06 15:32:55,0.371s,PASSED
