Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable,Chrome 74.0.3729.169,,2019-06-11 11:31:31,2019-06-11 11:33:50,2m - 18.974s,FAILED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 74.0.3729.169,,2019-06-11 11:31:32,2019-06-11 11:31:46,14.546s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-06-11 11:31:32,2019-06-11 11:31:32,0.145s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-06-11 11:31:32,2019-06-11 11:31:36,3.647s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-06-11 11:31:36,2019-06-11 11:31:40,4.121s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-06-11 11:31:40,2019-06-11 11:31:41,1.137s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-06-11 11:31:41,2019-06-11 11:31:41,0.105s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 11:31:41,2019-06-11 11:31:46,5.013s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 74.0.3729.169,,2019-06-11 11:31:46,2019-06-11 11:32:09,22.953s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-06-11 11:31:47,2019-06-11 11:31:47,0.020s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,"Enter First Name
",2019-06-11 11:31:47,2019-06-11 11:31:47,0.189s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-11 11:31:47,2019-06-11 11:31:47,0.243s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 11:31:47,2019-06-11 11:31:47,0.004s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-06-11 11:31:47,2019-06-11 11:31:47,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-06-11 11:31:47,2019-06-11 11:31:47,0.257s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-06-11 11:31:47,2019-06-11 11:31:48,0.360s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-06-11 11:31:48,2019-06-11 11:31:48,0.247s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-11 11:31:48,2019-06-11 11:31:58,10.007s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""))",Chrome 74.0.3729.169,Select DOB,2019-06-11 11:31:58,2019-06-11 11:31:58,0.137s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 74.0.3729.169,,2019-06-11 11:31:58,2019-06-11 11:31:59,0.887s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 11:31:59,2019-06-11 11:32:04,5.017s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 74.0.3729.169,Select Gender,2019-06-11 11:32:04,2019-06-11 11:32:04,0.139s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 74.0.3729.169,Click Next ,2019-06-11 11:32:04,2019-06-11 11:32:04,0.100s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 11:32:04,2019-06-11 11:32:09,5.004s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 74.0.3729.169,,2019-06-11 11:32:09,2019-06-11 11:32:29,19.710s,PASSED
"comment(""Enter Your University Details"")",Chrome 74.0.3729.169,,2019-06-11 11:32:09,2019-06-11 11:32:09,0.003s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 74.0.3729.169,Random Selection of University ,2019-06-11 11:32:09,2019-06-11 11:32:09,0.086s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 11:32:09,2019-06-11 11:32:10,0.011s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-06-11 11:32:10,2019-06-11 11:32:10,0.003s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 74.0.3729.169,,2019-06-11 11:32:10,2019-06-11 11:32:10,0.613s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 74.0.3729.169,Random Selection of University Course,2019-06-11 11:32:10,2019-06-11 11:32:10,0.061s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 74.0.3729.169,,2019-06-11 11:32:10,2019-06-11 11:32:10,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-06-11 11:32:10,2019-06-11 11:32:11,0.628s,PASSED
if (UniveristyCourseCount == 96),Chrome 74.0.3729.169,,2019-06-11 11:32:11,2019-06-11 11:32:11,0.001s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-11 11:32:11,2019-06-11 11:32:16,5.005s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 74.0.3729.169,Random Selection of Degree,2019-06-11 11:32:16,2019-06-11 11:32:16,0.080s,PASSED
