Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable Random,Chrome 75.0.3770.142,,2019-07-23 10:53:06,2019-07-23 10:56:05,2m - 59.095s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.142,,2019-07-23 10:53:06,2019-07-23 10:53:19,13.573s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.142,,2019-07-23 10:53:06,2019-07-23 10:53:06,0.147s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Launch browser,2019-07-23 10:53:06,2019-07-23 10:53:10,3.298s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.142,Invoke getEmployable site ,2019-07-23 10:53:10,2019-07-23 10:53:13,3.313s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,Maximize the browser,2019-07-23 10:53:13,2019-07-23 10:53:14,1.148s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.142,Verify the site lauched sucessfully,2019-07-23 10:53:14,2019-07-23 10:53:14,0.319s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 10:53:14,2019-07-23 10:53:19,5.013s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.142,,2019-07-23 10:53:19,2019-07-23 10:53:42,22.587s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.142,,2019-07-23 10:53:20,2019-07-23 10:53:20,0.003s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-23 10:53:20,2019-07-23 10:53:20,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-07-23 10:53:20,2019-07-23 10:53:20,0.193s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-07-23 10:53:20,2019-07-23 10:53:20,0.208s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,,2019-07-23 10:53:20,2019-07-23 10:53:20,0.001s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.142,Enter University Email,2019-07-23 10:53:20,2019-07-23 10:53:20,0.262s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.142,Enter Personal Email ,2019-07-23 10:53:20,2019-07-23 10:53:21,0.342s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.142,Enter Mobile Number,2019-07-23 10:53:21,2019-07-23 10:53:21,0.230s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-23 10:53:21,2019-07-23 10:53:31,10.007s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Select DOB,2019-07-23 10:53:31,2019-07-23 10:53:31,0.133s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 75.0.3770.142,,2019-07-23 10:53:31,2019-07-23 10:53:32,0.761s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 10:53:32,2019-07-23 10:53:37,5.009s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 75.0.3770.142,Select Gender,2019-07-23 10:53:37,2019-07-23 10:53:37,0.115s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 75.0.3770.142,Click Next ,2019-07-23 10:53:37,2019-07-23 10:53:37,0.094s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 10:53:37,2019-07-23 10:53:42,5.004s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 75.0.3770.142,,2019-07-23 10:53:42,2019-07-23 10:54:01,19.472s,PASSED
"comment(""Enter Your University Details"")",Chrome 75.0.3770.142,,2019-07-23 10:53:42,2019-07-23 10:53:42,0.005s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 75.0.3770.142,Random Selection of University ,2019-07-23 10:53:42,2019-07-23 10:53:42,0.076s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-23 10:53:42,2019-07-23 10:53:42,0.001s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-07-23 10:53:42,2019-07-23 10:53:42,0.005s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 75.0.3770.142,,2019-07-23 10:53:42,2019-07-23 10:53:43,0.894s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 75.0.3770.142,Random Selection of University Course,2019-07-23 10:53:43,2019-07-23 10:53:43,0.088s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 75.0.3770.142,,2019-07-23 10:53:43,2019-07-23 10:53:43,0.002s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 75.0.3770.142,,2019-07-23 10:53:43,2019-07-23 10:53:44,0.305s,PASSED
if (UniveristyCourseCount == 96),Chrome 75.0.3770.142,,2019-07-23 10:53:44,2019-07-23 10:53:44,0.001s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 10:53:44,2019-07-23 10:53:49,5.005s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 75.0.3770.142,Random Selection of Degree,2019-07-23 10:53:49,2019-07-23 10:53:49,0.089s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-23 10:53:49,2019-07-23 10:53:49,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 75.0.3770.142,,2019-07-23 10:53:49,2019-07-23 10:53:49,0.124s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 75.0.3770.142,Random selection of Course Duration and Year Of Study,2019-07-23 10:53:49,2019-07-23 10:53:49,0.068s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-23 10:53:49,2019-07-23 10:53:49,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-07-23 10:53:49,2019-07-23 10:53:49,0.147s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-07-23 10:53:49,2019-07-23 10:53:49,0.144s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 75.0.3770.142,Select Full Time ,2019-07-23 10:53:49,2019-07-23 10:53:49,0.117s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-23 10:53:49,2019-07-23 10:53:59,10.004s,PASSED
