Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CIL,Chrome 75.0.3770.100,,2019-07-08 11:27:58,2019-07-08 11:29:50,1m - 51.380s,FAILED
,,,,,,
Test Cases/REALratings/CIL/Form Submission,Chrome 75.0.3770.100,,2019-07-08 11:27:59,2019-07-08 11:28:38,39.283s,PASSED
"comment(""CIL REAlrating - Form Submission"")",Chrome 75.0.3770.100,,2019-07-08 11:28:02,2019-07-08 11:28:02,0.073s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-07-08 11:28:02,2019-07-08 11:28:10,7.589s,PASSED
"navigateToUrl(""https://uat-cil.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch CIL Application,2019-07-08 11:28:10,2019-07-08 11:28:20,9.710s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-07-08 11:28:20,2019-07-08 11:28:21,1.167s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-08 11:28:21,2019-07-08 11:28:21,0.017s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-07-08 11:28:21,2019-07-08 11:28:21,0.005s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-08 11:28:21,2019-07-08 11:28:22,1.294s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-08 11:28:22,2019-07-08 11:28:22,0.243s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-07-08 11:28:22,2019-07-08 11:28:22,0.001s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""nh"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-07-08 11:28:22,2019-07-08 11:28:23,0.357s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-07-08 11:28:23,2019-07-08 11:28:23,0.567s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.100,,2019-07-08 11:28:23,2019-07-08 11:28:23,0.003s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""))",Chrome 75.0.3770.100,A-Level year,2019-07-08 11:28:23,2019-07-08 11:28:24,0.320s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-08 11:28:24,2019-07-08 11:28:24,0.002s,PASSED
