Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
FCLP,Chrome 75.0.3770.142,,2019-07-30 09:26:34,2019-07-30 09:28:09,1m - 34.589s,PASSED
,,,,,,
Test Cases/REALratings/FCLP/formSubmission,Chrome 75.0.3770.142,,2019-07-30 09:26:34,2019-07-30 09:27:03,28.471s,PASSED
"comment(""FCLP - Form Submission"")",Chrome 75.0.3770.142,,2019-07-30 09:26:36,2019-07-30 09:26:36,0.049s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-07-30 09:26:36,2019-07-30 09:26:40,3.318s,PASSED
myDriver = getWebDriver(),Chrome 75.0.3770.142,,2019-07-30 09:26:40,2019-07-30 09:26:40,0.010s,PASSED
"navigateToUrl(""https://fclp-uat.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch FCLP Applications,2019-07-30 09:26:40,2019-07-30 09:26:43,3.179s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-30 09:26:43,2019-07-30 09:26:44,1.151s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-30 09:26:44,2019-07-30 09:26:44,0.004s,PASSED
"comment(""Basic and University  Information"")",Chrome 75.0.3770.142,,2019-07-30 09:26:44,2019-07-30 09:26:44,0.005s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/First Name""), ""asha"")",Chrome 75.0.3770.142,Enter First Name,2019-07-30 09:26:44,2019-07-30 09:26:44,0.235s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Last Name""), ""rajednran"")",Chrome 75.0.3770.142,Enter Last Name,2019-07-30 09:26:44,2019-07-30 09:26:45,0.227s,PASSED
emailid = rad.nextInt(2000),Chrome 75.0.3770.142,Enter University Email,2019-07-30 09:26:45,2019-07-30 09:26:45,0.002s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Univrsity Emaid""), ""fclp"" + emailid + ""@test.com"")",Chrome 75.0.3770.142,,2019-07-30 09:26:45,2019-07-30 09:26:45,0.393s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University""))",Chrome 75.0.3770.142,University,2019-07-30 09:26:45,2019-07-30 09:26:45,0.096s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-07-30 09:26:45,2019-07-30 09:26:45,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University""), UniversityCount)",Chrome 75.0.3770.142,,2019-07-30 09:26:45,2019-07-30 09:26:46,0.868s,PASSED
if (UniversityCount == 98),Chrome 75.0.3770.142,Other University,2019-07-30 09:26:46,2019-07-30 09:26:46,0.001s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""))",Chrome 75.0.3770.142,University Course,2019-07-30 09:26:46,2019-07-30 09:26:46,0.081s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 75.0.3770.142,,2019-07-30 09:26:46,2019-07-30 09:26:46,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 75.0.3770.142,,2019-07-30 09:26:46,2019-07-30 09:26:47,0.661s,PASSED
if (UniveristyCourseCount == 95),Chrome 75.0.3770.142,University Other Course ,2019-07-30 09:26:47,2019-07-30 09:26:47,0.001s,PASSED
