Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable- Autosifting,Chrome 74.0.3729.169,,2019-06-12 11:38:06,2019-06-12 11:41:19,3m - 12.765s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 74.0.3729.169,,2019-06-12 11:38:07,2019-06-12 11:38:21,14.123s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-06-12 11:38:07,2019-06-12 11:38:07,0.142s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-06-12 11:38:07,2019-06-12 11:38:11,3.368s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-06-12 11:38:11,2019-06-12 11:38:14,3.822s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-06-12 11:38:14,2019-06-12 11:38:16,1.148s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-06-12 11:38:16,2019-06-12 11:38:16,0.267s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 11:38:16,2019-06-12 11:38:21,5.012s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Auto sifting/Aboutyou,Chrome 74.0.3729.169,,2019-06-12 11:38:21,2019-06-12 11:38:39,18.457s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-06-12 11:38:21,2019-06-12 11:38:21,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,"Enter First Name
",2019-06-12 11:38:21,2019-06-12 11:38:21,0.185s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-12 11:38:21,2019-06-12 11:38:22,0.214s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-12 11:38:22,2019-06-12 11:38:22,0.004s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-06-12 11:38:22,2019-06-12 11:38:22,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-06-12 11:38:22,2019-06-12 11:38:22,0.410s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-06-12 11:38:22,2019-06-12 11:38:23,0.547s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-06-12 11:38:23,2019-06-12 11:38:23,0.315s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-12 11:38:23,2019-06-12 11:38:33,10.006s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Select DOB,2019-06-12 11:38:33,2019-06-12 11:38:33,0.145s,PASSED
"click(findTestObject(""getEmployable Manual/date picker""))",Chrome 74.0.3729.169,,2019-06-12 11:38:33,2019-06-12 11:38:34,0.805s,PASSED
"click(findTestObject(""getEmployable Manual/date picker""))",Chrome 74.0.3729.169,,2019-06-12 11:38:34,2019-06-12 11:38:34,0.112s,PASSED
"click(findTestObject(""getEmployable Manual/date picker""))",Chrome 74.0.3729.169,,2019-06-12 11:38:34,2019-06-12 11:38:34,0.056s,PASSED
