Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
FCLP,Chrome 74.0.3729.169,,2019-06-11 11:04:43,2019-06-11 11:06:16,1m - 33.172s,PASSED
,,,,,,
Test Cases/REALratings/FCLP/formSubmission,Chrome 74.0.3729.169,,2019-06-11 11:04:44,2019-06-11 11:05:14,30.402s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-06-11 11:04:45,2019-06-11 11:04:48,3.276s,PASSED
"navigateToUrl(""https://fclp-uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch FCLP Applications,2019-06-11 11:04:48,2019-06-11 11:04:51,3.263s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-11 11:04:51,2019-06-11 11:04:53,1.146s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 11:04:53,2019-06-11 11:04:53,0.004s,PASSED
"comment(""Basic and University  Information"")",Chrome 74.0.3729.169,,2019-06-11 11:04:53,2019-06-11 11:04:53,0.028s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/First Name""), ""asha"")",Chrome 74.0.3729.169,Enter First Name,2019-06-11 11:04:53,2019-06-11 11:04:53,0.233s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Last Name""), ""rajednran"")",Chrome 74.0.3729.169,Enter Last Name,2019-06-11 11:04:53,2019-06-11 11:04:53,0.249s,PASSED
emailid = rad.nextInt(2000),Chrome 74.0.3729.169,Enter University Email,2019-06-11 11:04:53,2019-06-11 11:04:53,0.001s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Univrsity Emaid""), ""fclp"" + emailid + ""@test.com"")",Chrome 74.0.3729.169,,2019-06-11 11:04:53,2019-06-11 11:04:53,0.433s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University""))",Chrome 74.0.3729.169,University,2019-06-11 11:04:53,2019-06-11 11:04:54,0.105s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-06-11 11:04:54,2019-06-11 11:04:54,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University""), UniversityCount)",Chrome 74.0.3729.169,,2019-06-11 11:04:54,2019-06-11 11:04:54,0.417s,PASSED
if (UniversityCount == 98),Chrome 74.0.3729.169,Other University,2019-06-11 11:04:54,2019-06-11 11:04:54,0.000s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""))",Chrome 74.0.3729.169,University Course,2019-06-11 11:04:54,2019-06-11 11:04:54,0.108s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 74.0.3729.169,,2019-06-11 11:04:54,2019-06-11 11:04:54,0.002s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-06-11 11:04:54,2019-06-11 11:04:54,0.263s,PASSED
if (UniveristyCourseCount == 95),Chrome 74.0.3729.169,University Other Course ,2019-06-11 11:04:54,2019-06-11 11:04:54,0.000s,PASSED
"GraduationYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Graduation Year""))",Chrome 74.0.3729.169,Graduation Year,2019-06-11 11:04:54,2019-06-11 11:04:54,0.079s,PASSED
GraduationYearcount = 1 + rad.nextInt(GraduationYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 11:04:54,2019-06-11 11:04:54,0.002s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Graduation Year""), GraduationYearcount)",Chrome 74.0.3729.169,,2019-06-11 11:04:54,2019-06-11 11:04:55,0.147s,PASSED
"GradeYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade 21""))",Chrome 74.0.3729.169,Do you have a university degree at grade 2:1 or higher (or equivalent)?,2019-06-11 11:04:55,2019-06-11 11:04:55,0.064s,PASSED
GradeYearcount = 1 + rad.nextInt(GradeYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 11:04:55,2019-06-11 11:04:55,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade 21""), GradeYearcount)",Chrome 74.0.3729.169,,2019-06-11 11:04:55,2019-06-11 11:04:55,0.131s,PASSED
"GradeEnglishYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B English""))",Chrome 74.0.3729.169,Do you have at least a grade B in GCSE English?,2019-06-11 11:04:55,2019-06-11 11:04:55,0.072s,PASSED
GradeEnglishYearcount = 1 + rad.nextInt(GradeEnglishYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 11:04:55,2019-06-11 11:04:55,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B English""), GradeEnglishYearcount)",Chrome 74.0.3729.169,,2019-06-11 11:04:55,2019-06-11 11:04:55,0.120s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-06-11 11:04:55,2019-06-11 11:04:57,2.010s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B Maths""), GradeEnglishYearcount)",Chrome 74.0.3729.169,Do you have at least a grade B in GCSE Maths?,2019-06-11 11:04:57,2019-06-11 11:04:57,0.159s,PASSED
