Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable Not Interested,Chrome 75.0.3770.142,,2019-07-30 09:50:20,2019-07-30 09:53:20,2m - 59.877s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.142,,2019-07-30 09:50:20,2019-07-30 09:50:34,14.097s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.142,,2019-07-30 09:50:20,2019-07-30 09:50:20,0.140s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Launch browser,2019-07-30 09:50:20,2019-07-30 09:50:24,3.615s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.142,Invoke getEmployable site ,2019-07-30 09:50:24,2019-07-30 09:50:28,3.396s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,Maximize the browser,2019-07-30 09:50:28,2019-07-30 09:50:29,1.147s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.142,Verify the site lauched sucessfully,2019-07-30 09:50:29,2019-07-30 09:50:29,0.442s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:50:29,2019-07-30 09:50:34,5.014s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.142,,2019-07-30 09:50:34,2019-07-30 09:50:57,22.627s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.142,,2019-07-30 09:50:34,2019-07-30 09:50:34,0.003s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-30 09:50:34,2019-07-30 09:50:34,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-07-30 09:50:34,2019-07-30 09:50:35,0.184s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-07-30 09:50:35,2019-07-30 09:50:35,0.204s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,,2019-07-30 09:50:35,2019-07-30 09:50:35,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.142,Enter University Email,2019-07-30 09:50:35,2019-07-30 09:50:35,0.248s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.142,Enter Personal Email ,2019-07-30 09:50:35,2019-07-30 09:50:35,0.340s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.142,Enter Mobile Number,2019-07-30 09:50:35,2019-07-30 09:50:36,0.217s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-30 09:50:36,2019-07-30 09:50:46,10.004s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Select DOB,2019-07-30 09:50:46,2019-07-30 09:50:46,0.133s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 75.0.3770.142,,2019-07-30 09:50:46,2019-07-30 09:50:47,0.812s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:50:47,2019-07-30 09:50:52,5.008s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 75.0.3770.142,Select Gender,2019-07-30 09:50:52,2019-07-30 09:50:52,0.121s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 75.0.3770.142,Click Next ,2019-07-30 09:50:52,2019-07-30 09:50:52,0.098s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:50:52,2019-07-30 09:50:57,5.005s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 75.0.3770.142,,2019-07-30 09:50:57,2019-07-30 09:51:16,19.471s,PASSED
"comment(""Enter Your University Details"")",Chrome 75.0.3770.142,,2019-07-30 09:50:57,2019-07-30 09:50:57,0.005s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 75.0.3770.142,Random Selection of University ,2019-07-30 09:50:57,2019-07-30 09:50:57,0.079s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-30 09:50:57,2019-07-30 09:50:57,0.014s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-07-30 09:50:57,2019-07-30 09:50:57,0.004s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 75.0.3770.142,,2019-07-30 09:50:57,2019-07-30 09:50:57,0.378s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 75.0.3770.142,Random Selection of University Course,2019-07-30 09:50:57,2019-07-30 09:50:58,0.109s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 75.0.3770.142,,2019-07-30 09:50:58,2019-07-30 09:50:58,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 75.0.3770.142,,2019-07-30 09:50:58,2019-07-30 09:50:58,0.804s,PASSED
if (UniveristyCourseCount == 96),Chrome 75.0.3770.142,,2019-07-30 09:50:58,2019-07-30 09:50:58,0.000s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:50:58,2019-07-30 09:51:03,5.003s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 75.0.3770.142,Random Selection of Degree,2019-07-30 09:51:03,2019-07-30 09:51:03,0.075s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-30 09:51:03,2019-07-30 09:51:03,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 75.0.3770.142,,2019-07-30 09:51:03,2019-07-30 09:51:04,0.135s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 75.0.3770.142,Random selection of Course Duration and Year Of Study,2019-07-30 09:51:04,2019-07-30 09:51:04,0.058s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-30 09:51:04,2019-07-30 09:51:04,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-07-30 09:51:04,2019-07-30 09:51:04,0.143s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-07-30 09:51:04,2019-07-30 09:51:04,0.164s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 75.0.3770.142,Select Full Time ,2019-07-30 09:51:04,2019-07-30 09:51:04,0.083s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-30 09:51:04,2019-07-30 09:51:14,10.004s,PASSED
"click(findTestObject(""getEmployable/button_NextUniversity""))",Chrome 75.0.3770.142,Click Next ,2019-07-30 09:51:14,2019-07-30 09:51:14,0.165s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-30 09:51:14,2019-07-30 09:51:16,2.003s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 1,Chrome 75.0.3770.142,,2019-07-30 09:51:16,2019-07-30 09:51:18,1.937s,PASSED
"comment(""Enter Employee page 1 details"")",Chrome 75.0.3770.142,,2019-07-30 09:51:16,2019-07-30 09:51:16,0.002s,PASSED
