Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Hymans Robertson,Chrome 75.0.3770.142,,2019-07-23 10:31:32,2019-07-23 10:33:07,1m - 35.459s,PASSED
,,,,,,
Test Cases/REALratings/Hymans Robertson/Form Submission,Chrome 75.0.3770.142,,2019-07-23 10:31:32,2019-07-23 10:31:57,24.647s,PASSED
"comment(""Hymans Robertson- Form Submission"")",Chrome 75.0.3770.142,,2019-07-23 10:31:33,2019-07-23 10:31:33,0.043s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-07-23 10:31:33,2019-07-23 10:31:37,3.493s,PASSED
"navigateToUrl(""https://uat-hr.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch Hymans Robertson Application,2019-07-23 10:31:37,2019-07-23 10:31:40,3.592s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-23 10:31:40,2019-07-23 10:31:41,1.130s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-23 10:31:41,2019-07-23 10:31:42,0.004s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.142,,2019-07-23 10:31:42,2019-07-23 10:31:42,0.003s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-07-23 10:31:42,2019-07-23 10:31:42,0.241s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-07-23 10:31:42,2019-07-23 10:31:42,0.263s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,Enter University Email,2019-07-23 10:31:42,2019-07-23 10:31:42,0.001s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""hr"" + Email + ""@test.com"")",Chrome 75.0.3770.142,,2019-07-23 10:31:42,2019-07-23 10:31:42,0.260s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Click NEXT,2019-07-23 10:31:42,2019-07-23 10:31:42,0.142s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.142,,2019-07-23 10:31:42,2019-07-23 10:31:42,0.003s,PASSED
