Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IPPR,Chrome 74.0.3729.169,,2019-05-28 13:36:16,2019-05-28 13:37:39,1m - 22.665s,PASSED
,,,,,,
Test Cases/REALratings/IPPR/formSubmission,Chrome 74.0.3729.169,,2019-05-28 13:36:16,2019-05-28 13:36:42,25.409s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-05-28 13:36:17,2019-05-28 13:36:21,3.354s,PASSED
"navigateToUrl(""https://ippr-uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch IPPR Application,2019-05-28 13:36:21,2019-05-28 13:36:24,3.051s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-05-28 13:36:24,2019-05-28 13:36:25,1.145s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-05-28 13:36:25,2019-05-28 13:36:25,0.009s,PASSED
"comment(""Basic Information"")",Chrome 74.0.3729.169,,2019-05-28 13:36:25,2019-05-28 13:36:25,0.034s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,Enter First Name,2019-05-28 13:36:25,2019-05-28 13:36:25,0.246s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-05-28 13:36:25,2019-05-28 13:36:25,0.239s,PASSED
email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-05-28 13:36:25,2019-05-28 13:36:25,0.002s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/University Emailid""), ""ippr"" + email + ""@test.com"")",Chrome 74.0.3729.169,Enter University Email,2019-05-28 13:36:25,2019-05-28 13:36:26,0.305s,PASSED
"click(findTestObject(""REALRatings/IPPR/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Click NEXT,2019-05-28 13:36:26,2019-05-28 13:36:26,0.087s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 13:36:26,2019-05-28 13:36:28,2.009s,PASSED
"comment(""University Information"")",Chrome 74.0.3729.169,,2019-05-28 13:36:28,2019-05-28 13:36:28,0.002s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 74.0.3729.169,University,2019-05-28 13:36:28,2019-05-28 13:36:28,0.105s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-05-28 13:36:28,2019-05-28 13:36:28,0.004s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 74.0.3729.169,,2019-05-28 13:36:28,2019-05-28 13:36:29,0.923s,PASSED
if (UniversityCount == 98),Chrome 74.0.3729.169,Other University,2019-05-28 13:36:29,2019-05-28 13:36:29,0.001s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 74.0.3729.169,University Course,2019-05-28 13:36:29,2019-05-28 13:36:29,0.072s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 74.0.3729.169,,2019-05-28 13:36:29,2019-05-28 13:36:29,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-05-28 13:36:29,2019-05-28 13:36:29,0.362s,PASSED
if (UniveristyCourseCount == 95),Chrome 74.0.3729.169,University Other Course ,2019-05-28 13:36:29,2019-05-28 13:36:29,0.000s,PASSED
"LengthOfUniversitycourseTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""))",Chrome 74.0.3729.169,Length of university course,2019-05-28 13:36:29,2019-05-28 13:36:29,0.064s,PASSED
LengthOfUniversitycount = 1 + rad.nextInt(LengthOfUniversitycourseTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:36:29,2019-05-28 13:36:29,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""), LengthOfUniversitycount)",Chrome 74.0.3729.169,,2019-05-28 13:36:29,2019-05-28 13:36:29,0.152s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Current Year Of Study""), LengthOfUniversitycount)",Chrome 74.0.3729.169,Current Year of Study (as of Sept 2018),2019-05-28 13:36:29,2019-05-28 13:36:30,0.151s,PASSED
"click(findTestObject(""REALRatings/IPPR/Page_REALrating/Second Next""))",Chrome 74.0.3729.169,,2019-05-28 13:36:30,2019-05-28 13:36:30,0.079s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 13:36:30,2019-05-28 13:36:32,2.004s,PASSED
"comment(""Main Qualification Information"")",Chrome 74.0.3729.169,,2019-05-28 13:36:32,2019-05-28 13:36:32,0.008s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Year""))",Chrome 74.0.3729.169,A-Level year,2019-05-28 13:36:32,2019-05-28 13:36:32,0.080s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:36:32,2019-05-28 13:36:32,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 74.0.3729.169,,2019-05-28 13:36:32,2019-05-28 13:36:32,0.402s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Year""))",Chrome 74.0.3729.169,GCSE Year,2019-05-28 13:36:32,2019-05-28 13:36:32,0.056s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:36:32,2019-05-28 13:36:32,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 74.0.3729.169,,2019-05-28 13:36:32,2019-05-28 13:36:32,0.126s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""))",Chrome 74.0.3729.169,Select Main Qualification,2019-05-28 13:36:32,2019-05-28 13:36:32,0.045s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 74.0.3729.169,,2019-05-28 13:36:32,2019-05-28 13:36:32,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 74.0.3729.169,,2019-05-28 13:36:32,2019-05-28 13:36:32,0.106s,PASSED
if (MainQualificationCount == 1),Chrome 74.0.3729.169,A-Level,2019-05-28 13:36:32,2019-05-28 13:36:35,2.418s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level School""), findTestData(""getEmployable/Applicants"").getValue(6, 1))",Chrome 74.0.3729.169,Alevel School,2019-05-28 13:36:35,2019-05-28 13:36:35,0.301s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE School""), findTestData(""getEmployable/Applicants"").getValue(7, 1))",Chrome 74.0.3729.169,GCSE School,2019-05-28 13:36:35,2019-05-28 13:36:36,0.406s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Postalcode""), findTestData(""getEmployable/Applicants"").getValue(8, 1))",Chrome 74.0.3729.169,ALevel PostalCode,2019-05-28 13:36:36,2019-05-28 13:36:36,0.163s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Postalcode""), findTestData(""getEmployable/Applicants"").getValue(9, 1))",Chrome 74.0.3729.169,GCSE PostalCode,2019-05-28 13:36:36,2019-05-28 13:36:36,0.198s,PASSED
