Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Schroders,Chrome 74.0.3729.169,,2019-06-04 11:46:48,2019-06-04 11:48:12,1m - 23.509s,FAILED
,,,,,,
Test Cases/REALratings/Schroders/Form Submission,Chrome 74.0.3729.169,,2019-06-04 11:46:49,2019-06-04 11:47:15,26.549s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-06-04 11:46:50,2019-06-04 11:46:54,4.624s,PASSED
"navigateToUrl(""https://schroders-uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch Greensill Application,2019-06-04 11:46:54,2019-06-04 11:46:58,3.815s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-04 11:46:58,2019-06-04 11:46:59,1.179s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-06-04 11:46:59,2019-06-04 11:47:00,1.037s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-04 11:47:00,2019-06-04 11:47:00,0.016s,PASSED
"comment(""Basic Information"")",Chrome 74.0.3729.169,,2019-06-04 11:47:00,2019-06-04 11:47:01,0.019s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,Enter First Name,2019-06-04 11:47:01,2019-06-04 11:47:01,0.490s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-04 11:47:01,2019-06-04 11:47:01,0.283s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,Enter University Email,2019-06-04 11:47:01,2019-06-04 11:47:01,0.001s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/University Emailid""), ""greensill"" + Email + ""@test.com"")",Chrome 74.0.3729.169,,2019-06-04 11:47:01,2019-06-04 11:47:02,0.487s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Click NEXT,2019-06-04 11:47:02,2019-06-04 11:47:02,0.130s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-06-04 11:47:02,2019-06-04 11:47:04,2.006s,PASSED
"comment(""University Information"")",Chrome 74.0.3729.169,,2019-06-04 11:47:04,2019-06-04 11:47:04,0.002s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 74.0.3729.169,University,2019-06-04 11:47:04,2019-06-04 11:47:04,0.137s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-06-04 11:47:04,2019-06-04 11:47:04,0.005s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 74.0.3729.169,,2019-06-04 11:47:04,2019-06-04 11:47:04,0.235s,PASSED
if (UniversityCount == 98),Chrome 74.0.3729.169,Other University,2019-06-04 11:47:04,2019-06-04 11:47:04,0.000s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 74.0.3729.169,University Course,2019-06-04 11:47:04,2019-06-04 11:47:04,0.095s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 74.0.3729.169,,2019-06-04 11:47:04,2019-06-04 11:47:04,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-06-04 11:47:04,2019-06-04 11:47:05,0.440s,PASSED
if (UniveristyCourseCount == 95),Chrome 74.0.3729.169,University Other Course ,2019-06-04 11:47:05,2019-06-04 11:47:05,0.001s,PASSED
"LengthOfUniversitycourseTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""))",Chrome 74.0.3729.169,Length of university course,2019-06-04 11:47:05,2019-06-04 11:47:05,0.060s,PASSED
LengthOfUniversitycount = 1 + rad.nextInt(LengthOfUniversitycourseTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-04 11:47:05,2019-06-04 11:47:05,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""), LengthOfUniversitycount)",Chrome 74.0.3729.169,,2019-06-04 11:47:05,2019-06-04 11:47:05,0.140s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Current Year Of Study""), LengthOfUniversitycount)",Chrome 74.0.3729.169,Current Year of Study (as of Sept 2018),2019-06-04 11:47:05,2019-06-04 11:47:05,0.139s,PASSED
"click(findTestObject(""REALRatings/Schroders/second next""))",Chrome 74.0.3729.169,,2019-06-04 11:47:05,2019-06-04 11:47:05,0.104s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-06-04 11:47:05,2019-06-04 11:47:07,2.009s,PASSED
"comment(""Main Qualification Information"")",Chrome 74.0.3729.169,,2019-06-04 11:47:07,2019-06-04 11:47:07,0.008s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Schroders/Alevelyear""))",Chrome 74.0.3729.169,A-Level year,2019-06-04 11:47:07,2019-06-04 11:47:07,0.127s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-04 11:47:07,2019-06-04 11:47:07,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Schroders/Alevelyear""), ALevelYearcount)",Chrome 74.0.3729.169,,2019-06-04 11:47:07,2019-06-04 11:47:08,0.396s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Schroders/Gcse year""))",Chrome 74.0.3729.169,GCSE Year,2019-06-04 11:47:08,2019-06-04 11:47:08,0.056s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-04 11:47:08,2019-06-04 11:47:08,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Schroders/Gcse year""), GCSEYearCount)",Chrome 74.0.3729.169,,2019-06-04 11:47:08,2019-06-04 11:47:08,0.337s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""))",Chrome 74.0.3729.169,Select Main Qualification,2019-06-04 11:47:08,2019-06-04 11:47:08,0.046s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 74.0.3729.169,,2019-06-04 11:47:08,2019-06-04 11:47:08,0.001s,PASSED
