Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Greensill,Chrome 75.0.3770.100,,2019-07-02 10:23:56,2019-07-02 10:25:34,1m - 37.884s,PASSED
,,,,,,
Test Cases/REALratings/Greensill/formSubmission,Chrome 75.0.3770.100,,2019-07-02 10:23:56,2019-07-02 10:24:23,26.524s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-07-02 10:23:58,2019-07-02 10:24:01,3.552s,PASSED
"navigateToUrl(""https://gs-uat.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch Greensill Application,2019-07-02 10:24:01,2019-07-02 10:24:06,4.188s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-07-02 10:24:06,2019-07-02 10:24:07,1.146s,PASSED
delay(1),Chrome 75.0.3770.100,,2019-07-02 10:24:07,2019-07-02 10:24:08,1.028s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-02 10:24:08,2019-07-02 10:24:08,0.010s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-07-02 10:24:08,2019-07-02 10:24:08,0.019s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-02 10:24:08,2019-07-02 10:24:08,0.206s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-02 10:24:08,2019-07-02 10:24:08,0.180s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-07-02 10:24:08,2019-07-02 10:24:08,0.002s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/University Emailid""), ""greensill"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-07-02 10:24:08,2019-07-02 10:24:08,0.309s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-07-02 10:24:08,2019-07-02 10:24:09,0.094s,PASSED
delay(2),Chrome 75.0.3770.100,,2019-07-02 10:24:09,2019-07-02 10:24:11,2.003s,PASSED
"comment(""University Information"")",Chrome 75.0.3770.100,,2019-07-02 10:24:11,2019-07-02 10:24:11,0.005s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 75.0.3770.100,University,2019-07-02 10:24:11,2019-07-02 10:24:11,0.120s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.100,,2019-07-02 10:24:11,2019-07-02 10:24:11,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 75.0.3770.100,,2019-07-02 10:24:11,2019-07-02 10:24:11,0.306s,PASSED
if (UniversityCount == 98),Chrome 75.0.3770.100,Other University,2019-07-02 10:24:11,2019-07-02 10:24:11,0.001s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 75.0.3770.100,University Course,2019-07-02 10:24:11,2019-07-02 10:24:11,0.084s,PASSED
