Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Schroders,Chrome 75.0.3770.100,,2019-07-08 10:47:15,2019-07-08 10:49:13,1m - 57.250s,PASSED
,,,,,,
Test Cases/REALratings/Schroders/Form Submission,Chrome 75.0.3770.100,,2019-07-08 10:47:16,2019-07-08 10:47:46,30.804s,PASSED
"comment(""Schroders - Form Submission"")",Chrome 75.0.3770.100,,2019-07-08 10:47:17,2019-07-08 10:47:17,0.050s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-07-08 10:47:17,2019-07-08 10:47:20,3.286s,PASSED
"navigateToUrl(""https://schroders-uat.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch Greensill Application,2019-07-08 10:47:20,2019-07-08 10:47:26,5.753s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-07-08 10:47:26,2019-07-08 10:47:27,1.125s,PASSED
delay(1),Chrome 75.0.3770.100,,2019-07-08 10:47:27,2019-07-08 10:47:28,1.008s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-08 10:47:28,2019-07-08 10:47:28,0.003s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-07-08 10:47:28,2019-07-08 10:47:28,0.007s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-08 10:47:28,2019-07-08 10:47:29,0.301s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-08 10:47:29,2019-07-08 10:47:29,0.246s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-07-08 10:47:29,2019-07-08 10:47:29,0.001s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/University Emailid""), ""greensill"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-07-08 10:47:29,2019-07-08 10:47:29,0.376s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-07-08 10:47:29,2019-07-08 10:47:29,0.087s,PASSED
delay(2),Chrome 75.0.3770.100,,2019-07-08 10:47:29,2019-07-08 10:47:31,2.004s,PASSED
"comment(""University Information"")",Chrome 75.0.3770.100,,2019-07-08 10:47:31,2019-07-08 10:47:31,0.008s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 75.0.3770.100,University,2019-07-08 10:47:31,2019-07-08 10:47:31,0.132s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.100,,2019-07-08 10:47:31,2019-07-08 10:47:31,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 75.0.3770.100,,2019-07-08 10:47:31,2019-07-08 10:47:32,0.384s,PASSED
if (UniversityCount == 98),Chrome 75.0.3770.100,Other University,2019-07-08 10:47:32,2019-07-08 10:47:32,0.001s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 75.0.3770.100,University Course,2019-07-08 10:47:32,2019-07-08 10:47:32,0.049s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 75.0.3770.100,,2019-07-08 10:47:32,2019-07-08 10:47:32,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 75.0.3770.100,,2019-07-08 10:47:32,2019-07-08 10:47:32,0.341s,PASSED
if (UniveristyCourseCount == 95),Chrome 75.0.3770.100,University Other Course ,2019-07-08 10:47:32,2019-07-08 10:47:32,0.001s,PASSED
"LengthOfUniversitycourseTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""))",Chrome 75.0.3770.100,Length of university course,2019-07-08 10:47:32,2019-07-08 10:47:32,0.045s,PASSED
