Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Hymans Robertson,Chrome 75.0.3770.100,,2019-07-09 10:24:55,2019-07-09 10:26:25,1m - 29.454s,PASSED
,,,,,,
Test Cases/REALratings/Hymans Robertson/Form Submission,Chrome 75.0.3770.100,,2019-07-09 10:24:56,2019-07-09 10:25:21,25.072s,PASSED
"comment(""Hymans Robertson- Form Submission"")",Chrome 75.0.3770.100,,2019-07-09 10:24:57,2019-07-09 10:24:57,0.098s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-07-09 10:24:57,2019-07-09 10:25:00,3.453s,PASSED
"navigateToUrl(""https://uat-hr.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch Hymans Robertson Application,2019-07-09 10:25:00,2019-07-09 10:25:05,4.681s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-07-09 10:25:05,2019-07-09 10:25:06,1.156s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-09 10:25:06,2019-07-09 10:25:06,0.005s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-07-09 10:25:06,2019-07-09 10:25:06,0.003s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-09 10:25:06,2019-07-09 10:25:07,0.279s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-09 10:25:07,2019-07-09 10:25:07,0.219s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-07-09 10:25:07,2019-07-09 10:25:07,0.002s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""hr"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-07-09 10:25:07,2019-07-09 10:25:07,0.300s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-07-09 10:25:07,2019-07-09 10:25:07,0.088s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.100,,2019-07-09 10:25:07,2019-07-09 10:25:07,0.003s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""))",Chrome 75.0.3770.100,A-Level year,2019-07-09 10:25:07,2019-07-09 10:25:07,0.104s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-09 10:25:07,2019-07-09 10:25:07,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.100,,2019-07-09 10:25:07,2019-07-09 10:25:08,0.664s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.100,GCSE Year,2019-07-09 10:25:08,2019-07-09 10:25:08,0.076s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-09 10:25:08,2019-07-09 10:25:08,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.100,,2019-07-09 10:25:08,2019-07-09 10:25:08,0.223s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.100,Select Main Qualification,2019-07-09 10:25:08,2019-07-09 10:25:08,0.048s,PASSED
