Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable Random,Chrome 75.0.3770.142,,2019-08-06 16:12:10,2019-08-06 16:15:15,3m - 5.428s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.142,,2019-08-06 16:12:10,2019-08-06 16:12:26,15.852s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.142,,2019-08-06 16:12:10,2019-08-06 16:12:10,0.120s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Launch browser,2019-08-06 16:12:10,2019-08-06 16:12:14,3.644s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.142,Invoke getEmployable site ,2019-08-06 16:12:14,2019-08-06 16:12:19,5.140s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,Maximize the browser,2019-08-06 16:12:19,2019-08-06 16:12:20,1.157s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.142,Verify the site lauched sucessfully,2019-08-06 16:12:20,2019-08-06 16:12:21,0.393s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 16:12:21,2019-08-06 16:12:26,5.010s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.142,,2019-08-06 16:12:26,2019-08-06 16:12:49,22.916s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.142,,2019-08-06 16:12:26,2019-08-06 16:12:26,0.003s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-08-06 16:12:26,2019-08-06 16:12:26,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-08-06 16:12:26,2019-08-06 16:12:26,0.215s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-08-06 16:12:26,2019-08-06 16:12:26,0.238s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,,2019-08-06 16:12:26,2019-08-06 16:12:26,0.001s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.142,Enter University Email,2019-08-06 16:12:26,2019-08-06 16:12:27,0.277s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.142,Enter Personal Email ,2019-08-06 16:12:27,2019-08-06 16:12:27,0.385s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.142,Enter Mobile Number,2019-08-06 16:12:27,2019-08-06 16:12:27,0.262s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-08-06 16:12:27,2019-08-06 16:12:37,10.007s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Select DOB,2019-08-06 16:12:37,2019-08-06 16:12:38,0.161s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 75.0.3770.142,,2019-08-06 16:12:38,2019-08-06 16:12:38,0.883s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 16:12:38,2019-08-06 16:12:43,5.008s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 75.0.3770.142,Select Gender,2019-08-06 16:12:43,2019-08-06 16:12:44,0.119s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 75.0.3770.142,Click Next ,2019-08-06 16:12:44,2019-08-06 16:12:44,0.098s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 16:12:44,2019-08-06 16:12:49,5.004s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 75.0.3770.142,,2019-08-06 16:12:49,2019-08-06 16:13:09,19.891s,PASSED
"comment(""Enter Your University Details"")",Chrome 75.0.3770.142,,2019-08-06 16:12:49,2019-08-06 16:12:49,0.003s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 75.0.3770.142,Random Selection of University ,2019-08-06 16:12:49,2019-08-06 16:12:49,0.135s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-08-06 16:12:49,2019-08-06 16:12:49,0.000s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-08-06 16:12:49,2019-08-06 16:12:49,0.002s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 75.0.3770.142,,2019-08-06 16:12:49,2019-08-06 16:12:50,1.215s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 75.0.3770.142,Random Selection of University Course,2019-08-06 16:12:50,2019-08-06 16:12:50,0.071s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 75.0.3770.142,,2019-08-06 16:12:50,2019-08-06 16:12:50,0.003s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 75.0.3770.142,,2019-08-06 16:12:50,2019-08-06 16:12:51,0.270s,PASSED
if (UniveristyCourseCount == 96),Chrome 75.0.3770.142,,2019-08-06 16:12:51,2019-08-06 16:12:51,0.001s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 16:12:51,2019-08-06 16:12:56,5.003s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 75.0.3770.142,Random Selection of Degree,2019-08-06 16:12:56,2019-08-06 16:12:56,0.073s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 75.0.3770.142,,2019-08-06 16:12:56,2019-08-06 16:12:56,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 75.0.3770.142,,2019-08-06 16:12:56,2019-08-06 16:12:56,0.139s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 75.0.3770.142,Random selection of Course Duration and Year Of Study,2019-08-06 16:12:56,2019-08-06 16:12:56,0.080s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 75.0.3770.142,,2019-08-06 16:12:56,2019-08-06 16:12:56,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-08-06 16:12:56,2019-08-06 16:12:56,0.239s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-08-06 16:12:56,2019-08-06 16:12:56,0.172s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 75.0.3770.142,Select Full Time ,2019-08-06 16:12:56,2019-08-06 16:12:56,0.090s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-08-06 16:12:56,2019-08-06 16:13:06,10.004s,PASSED
"click(findTestObject(""getEmployable/button_NextUniversity""))",Chrome 75.0.3770.142,Click Next ,2019-08-06 16:13:06,2019-08-06 16:13:07,0.151s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-08-06 16:13:07,2019-08-06 16:13:09,2.002s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 1,Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:11,2.110s,PASSED
"comment(""Enter Employee page 1 details"")",Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:09,0.004s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_32""))",Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:09,0.147s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_33""))",Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:09,0.135s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_34""))",Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:09,0.143s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_35""))",Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:09,0.097s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes typically averaging at least 1-2 hours per week for the last year or more._option_question_36""))",Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:09,0.079s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_37""))",Chrome 75.0.3770.142,,2019-08-06 16:13:09,2019-08-06 16:13:10,0.090s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_38""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.102s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_39""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.090s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes - mainly to work_option_question_40""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.107s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Interview(s) with Careers Advisor_option_question_41""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.124s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Very helpful_followup_question_4""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.102s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Knowledgable about some relevant careers._option_question_43""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.103s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes they helped me a little_option_question_44""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.095s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_My family_option_question_46""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:10,0.112s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Friends of my family have helped me secure useful work experience._option_question_47""))",Chrome 75.0.3770.142,,2019-08-06 16:13:10,2019-08-06 16:13:11,0.101s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/span_None of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.142,,2019-08-06 16:13:11,2019-08-06 16:13:11,0.146s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 2,Chrome 75.0.3770.142,,2019-08-06 16:13:11,2019-08-06 16:13:16,5.769s,PASSED
"comment(""Enter Employee page 2 details"")",Chrome 75.0.3770.142,,2019-08-06 16:13:11,2019-08-06 16:13:11,0.005s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 16:13:11,2019-08-06 16:13:16,5.005s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_I dont know much about any careers  suited to me._option_question_19""))",Chrome 75.0.3770.142,,2019-08-06 16:13:16,2019-08-06 16:13:16,0.140s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_concat(No I don  t know which career is best for me.)_option_question_24""))",Chrome 75.0.3770.142,,2019-08-06 16:13:16,2019-08-06 16:13:16,0.089s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The general application process for graduate jobs (and internships if applicable)._option_question_30""))",Chrome 75.0.3770.142,,2019-08-06 16:13:16,2019-08-06 16:13:16,0.103s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The career trajectory including how promotion is achieved and the pay at each level._option_question_31""))",Chrome 75.0.3770.142,,2019-08-06 16:13:16,2019-08-06 16:13:16,0.100s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/span_Not applicable or none of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.142,,2019-08-06 16:13:16,2019-08-06 16:13:16,0.135s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 3,Chrome 75.0.3770.142,,2019-08-06 16:13:16,2019-08-06 16:13:22,5.620s,PASSED
"comment(""Enter Employee page 3 details"")",Chrome 75.0.3770.142,,2019-08-06 16:13:17,2019-08-06 16:13:17,0.002s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 16:13:17,2019-08-06 16:13:22,5.004s,PASSED
"click(findTestObject(""getEmployable/Employee details/21-05-2019/Emp page 3/Page_getEmployable - Assessment Form/input_Application  Interview Skills_option_question_50""))",Chrome 75.0.3770.142,,2019-08-06 16:13:22,2019-08-06 16:13:22,0.116s,PASSED
