Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CIL,Chrome 75.0.3770.100,,2019-07-08 11:30:22,2019-07-08 11:31:55,1m - 32.735s,PASSED
,,,,,,
Test Cases/REALratings/CIL/Form Submission,Chrome 75.0.3770.100,,2019-07-08 11:30:23,2019-07-08 11:30:46,23.288s,PASSED
"comment(""CIL REAlrating - Form Submission"")",Chrome 75.0.3770.100,,2019-07-08 11:30:24,2019-07-08 11:30:24,0.056s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-07-08 11:30:24,2019-07-08 11:30:27,3.736s,PASSED
"navigateToUrl(""https://uat-cil.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch CIL Application,2019-07-08 11:30:27,2019-07-08 11:30:31,3.904s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-07-08 11:30:31,2019-07-08 11:30:32,1.155s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-08 11:30:32,2019-07-08 11:30:32,0.004s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-07-08 11:30:32,2019-07-08 11:30:32,0.003s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-08 11:30:32,2019-07-08 11:30:33,0.227s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-08 11:30:33,2019-07-08 11:30:33,0.278s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-07-08 11:30:33,2019-07-08 11:30:33,0.001s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""nh"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-07-08 11:30:33,2019-07-08 11:30:33,0.218s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-07-08 11:30:33,2019-07-08 11:30:33,0.083s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.100,,2019-07-08 11:30:33,2019-07-08 11:30:33,0.003s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""))",Chrome 75.0.3770.100,A-Level year,2019-07-08 11:30:33,2019-07-08 11:30:33,0.090s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-08 11:30:33,2019-07-08 11:30:33,0.002s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.100,,2019-07-08 11:30:33,2019-07-08 11:30:34,0.259s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.100,GCSE Year,2019-07-08 11:30:34,2019-07-08 11:30:34,0.056s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-08 11:30:34,2019-07-08 11:30:34,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.100,,2019-07-08 11:30:34,2019-07-08 11:30:34,0.278s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.100,Select Main Qualification,2019-07-08 11:30:34,2019-07-08 11:30:34,0.052s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 75.0.3770.100,,2019-07-08 11:30:34,2019-07-08 11:30:34,0.000s,PASSED
