Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable-Manual,Chrome 75.0.3770.142,,2019-07-30 09:56:38,2019-07-30 09:59:33,2m - 54.992s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.142,,2019-07-30 09:56:38,2019-07-30 09:56:53,14.402s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.142,,2019-07-30 09:56:38,2019-07-30 09:56:39,0.176s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Launch browser,2019-07-30 09:56:39,2019-07-30 09:56:42,3.733s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.142,Invoke getEmployable site ,2019-07-30 09:56:42,2019-07-30 09:56:46,3.844s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,Maximize the browser,2019-07-30 09:56:46,2019-07-30 09:56:47,1.159s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.142,Verify the site lauched sucessfully,2019-07-30 09:56:47,2019-07-30 09:56:47,0.078s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:56:47,2019-07-30 09:56:53,5.009s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.142,,2019-07-30 09:56:53,2019-07-30 09:57:15,22.806s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.142,,2019-07-30 09:56:53,2019-07-30 09:56:53,0.002s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-30 09:56:53,2019-07-30 09:56:53,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-07-30 09:56:53,2019-07-30 09:56:53,0.219s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-07-30 09:56:53,2019-07-30 09:56:53,0.231s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,,2019-07-30 09:56:53,2019-07-30 09:56:53,0.001s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.142,Enter University Email,2019-07-30 09:56:53,2019-07-30 09:56:53,0.263s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.142,Enter Personal Email ,2019-07-30 09:56:53,2019-07-30 09:56:54,0.391s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.142,Enter Mobile Number,2019-07-30 09:56:54,2019-07-30 09:56:54,0.261s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-30 09:56:54,2019-07-30 09:57:04,10.005s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Select DOB,2019-07-30 09:57:04,2019-07-30 09:57:04,0.118s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 75.0.3770.142,,2019-07-30 09:57:04,2019-07-30 09:57:05,0.892s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:57:05,2019-07-30 09:57:10,5.005s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 75.0.3770.142,Select Gender,2019-07-30 09:57:10,2019-07-30 09:57:10,0.107s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 75.0.3770.142,Click Next ,2019-07-30 09:57:10,2019-07-30 09:57:10,0.097s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:57:10,2019-07-30 09:57:15,5.012s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Manual/University Details,Chrome 75.0.3770.142,,2019-07-30 09:57:15,2019-07-30 09:57:34,18.700s,PASSED
"comment(""Enter Your University Details"")",Chrome 75.0.3770.142,,2019-07-30 09:57:16,2019-07-30 09:57:16,0.003s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 75.0.3770.142,Random Selection of University ,2019-07-30 09:57:16,2019-07-30 09:57:16,0.118s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-30 09:57:16,2019-07-30 09:57:16,0.007s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-07-30 09:57:16,2019-07-30 09:57:16,0.011s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 75.0.3770.142,,2019-07-30 09:57:16,2019-07-30 09:57:16,0.269s,PASSED
delay(5),Chrome 75.0.3770.142, Selection of University Course,2019-07-30 09:57:16,2019-07-30 09:57:21,5.003s,PASSED
"click(findTestObject(""getEmployable (Siftings)/Universitycourse""))",Chrome 75.0.3770.142,,2019-07-30 09:57:21,2019-07-30 09:57:21,0.083s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 75.0.3770.142,Random Selection of Degree,2019-07-30 09:57:21,2019-07-30 09:57:21,0.064s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-30 09:57:21,2019-07-30 09:57:21,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 75.0.3770.142,,2019-07-30 09:57:21,2019-07-30 09:57:21,0.157s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 75.0.3770.142,Random selection of Course Duration and Year Of Study,2019-07-30 09:57:21,2019-07-30 09:57:21,0.071s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-30 09:57:21,2019-07-30 09:57:21,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-07-30 09:57:21,2019-07-30 09:57:22,0.135s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 75.0.3770.142,,2019-07-30 09:57:22,2019-07-30 09:57:22,0.135s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 75.0.3770.142,Select Full Time ,2019-07-30 09:57:22,2019-07-30 09:57:22,0.075s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-30 09:57:22,2019-07-30 09:57:32,10.006s,PASSED
"click(findTestObject(""getEmployable/button_NextUniversity""))",Chrome 75.0.3770.142,Click Next ,2019-07-30 09:57:32,2019-07-30 09:57:32,0.185s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-30 09:57:32,2019-07-30 09:57:34,2.004s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 1,Chrome 75.0.3770.142,,2019-07-30 09:57:34,2019-07-30 09:57:36,1.933s,PASSED
"comment(""Enter Employee page 1 details"")",Chrome 75.0.3770.142,,2019-07-30 09:57:34,2019-07-30 09:57:34,0.001s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_32""))",Chrome 75.0.3770.142,,2019-07-30 09:57:34,2019-07-30 09:57:34,0.103s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_33""))",Chrome 75.0.3770.142,,2019-07-30 09:57:34,2019-07-30 09:57:34,0.086s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_34""))",Chrome 75.0.3770.142,,2019-07-30 09:57:34,2019-07-30 09:57:34,0.086s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_35""))",Chrome 75.0.3770.142,,2019-07-30 09:57:34,2019-07-30 09:57:35,0.107s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes typically averaging at least 1-2 hours per week for the last year or more._option_question_36""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.097s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_37""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.100s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_38""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.080s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_39""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.100s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes - mainly to work_option_question_40""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.122s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Interview(s) with Careers Advisor_option_question_41""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.101s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Very helpful_followup_question_4""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.119s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Knowledgable about some relevant careers._option_question_43""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:35,0.137s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes they helped me a little_option_question_44""))",Chrome 75.0.3770.142,,2019-07-30 09:57:35,2019-07-30 09:57:36,0.147s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_My family_option_question_46""))",Chrome 75.0.3770.142,,2019-07-30 09:57:36,2019-07-30 09:57:36,0.119s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Friends of my family have helped me secure useful work experience._option_question_47""))",Chrome 75.0.3770.142,,2019-07-30 09:57:36,2019-07-30 09:57:36,0.117s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/span_None of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.142,,2019-07-30 09:57:36,2019-07-30 09:57:36,0.125s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 2,Chrome 75.0.3770.142,,2019-07-30 09:57:36,2019-07-30 09:57:42,5.702s,PASSED
"comment(""Enter Employee page 2 details"")",Chrome 75.0.3770.142,,2019-07-30 09:57:36,2019-07-30 09:57:36,0.002s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:57:36,2019-07-30 09:57:41,5.003s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_I dont know much about any careers  suited to me._option_question_19""))",Chrome 75.0.3770.142,,2019-07-30 09:57:41,2019-07-30 09:57:41,0.117s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_concat(No I don  t know which career is best for me.)_option_question_24""))",Chrome 75.0.3770.142,,2019-07-30 09:57:41,2019-07-30 09:57:41,0.090s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The general application process for graduate jobs (and internships if applicable)._option_question_30""))",Chrome 75.0.3770.142,,2019-07-30 09:57:41,2019-07-30 09:57:41,0.088s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The career trajectory including how promotion is achieved and the pay at each level._option_question_31""))",Chrome 75.0.3770.142,,2019-07-30 09:57:41,2019-07-30 09:57:42,0.098s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/span_Not applicable or none of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.142,,2019-07-30 09:57:42,2019-07-30 09:57:42,0.100s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 3,Chrome 75.0.3770.142,,2019-07-30 09:57:42,2019-07-30 09:57:47,5.569s,PASSED
"comment(""Enter Employee page 3 details"")",Chrome 75.0.3770.142,,2019-07-30 09:57:42,2019-07-30 09:57:42,0.003s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:57:42,2019-07-30 09:57:47,5.002s,PASSED
