Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable Not Interested,Chrome 74.0.3729.169,,2019-06-12 14:00:02,2019-06-12 14:03:02,2m - 59.739s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 74.0.3729.169,,2019-06-12 14:00:02,2019-06-12 14:00:16,13.866s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-06-12 14:00:03,2019-06-12 14:00:03,0.135s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-06-12 14:00:03,2019-06-12 14:00:06,3.263s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-06-12 14:00:06,2019-06-12 14:00:10,3.834s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-06-12 14:00:10,2019-06-12 14:00:11,1.141s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-06-12 14:00:11,2019-06-12 14:00:11,0.115s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 14:00:11,2019-06-12 14:00:16,5.012s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 74.0.3729.169,,2019-06-12 14:00:16,2019-06-12 14:00:39,22.807s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-06-12 14:00:16,2019-06-12 14:00:16,0.009s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-12 14:00:16,2019-06-12 14:00:16,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,"Enter First Name
",2019-06-12 14:00:16,2019-06-12 14:00:17,0.231s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-12 14:00:17,2019-06-12 14:00:17,0.195s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-06-12 14:00:17,2019-06-12 14:00:17,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-06-12 14:00:17,2019-06-12 14:00:17,0.245s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-06-12 14:00:17,2019-06-12 14:00:17,0.373s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-06-12 14:00:17,2019-06-12 14:00:18,0.229s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-12 14:00:18,2019-06-12 14:00:28,10.009s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Select DOB,2019-06-12 14:00:28,2019-06-12 14:00:28,0.142s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 74.0.3729.169,,2019-06-12 14:00:28,2019-06-12 14:00:29,0.852s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 14:00:29,2019-06-12 14:00:34,5.006s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 74.0.3729.169,Select Gender,2019-06-12 14:00:34,2019-06-12 14:00:34,0.120s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 74.0.3729.169,Click Next ,2019-06-12 14:00:34,2019-06-12 14:00:34,0.080s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 14:00:34,2019-06-12 14:00:39,5.003s,PASSED
,,,,,,
