Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Greensill,Chrome 74.0.3729.169,,2019-06-11 11:02:32,2019-06-11 11:03:50,1m - 17.029s,PASSED
,,,,,,
Test Cases/REALratings/Greensill/formSubmission,Chrome 74.0.3729.169,,2019-06-11 11:02:33,2019-06-11 11:02:59,26.306s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-06-11 11:02:34,2019-06-11 11:02:37,3.319s,PASSED
"navigateToUrl(""https://gs-uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch Greensill Application,2019-06-11 11:02:37,2019-06-11 11:02:41,3.946s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-11 11:02:41,2019-06-11 11:02:42,1.169s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-06-11 11:02:42,2019-06-11 11:02:43,1.035s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-11 11:02:43,2019-06-11 11:02:43,0.023s,PASSED
"comment(""Basic Information"")",Chrome 74.0.3729.169,,2019-06-11 11:02:43,2019-06-11 11:02:43,0.021s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,Enter First Name,2019-06-11 11:02:43,2019-06-11 11:02:44,0.299s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-11 11:02:44,2019-06-11 11:02:44,0.293s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,Enter University Email,2019-06-11 11:02:44,2019-06-11 11:02:44,0.001s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/University Emailid""), ""greensill"" + Email + ""@test.com"")",Chrome 74.0.3729.169,,2019-06-11 11:02:44,2019-06-11 11:02:44,0.475s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Click NEXT,2019-06-11 11:02:44,2019-06-11 11:02:44,0.094s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-06-11 11:02:44,2019-06-11 11:02:46,2.006s,PASSED
"comment(""University Information"")",Chrome 74.0.3729.169,,2019-06-11 11:02:46,2019-06-11 11:02:46,0.003s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 74.0.3729.169,University,2019-06-11 11:02:46,2019-06-11 11:02:47,0.105s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-06-11 11:02:47,2019-06-11 11:02:47,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 74.0.3729.169,,2019-06-11 11:02:47,2019-06-11 11:02:48,1.103s,PASSED
if (UniversityCount == 98),Chrome 74.0.3729.169,Other University,2019-06-11 11:02:48,2019-06-11 11:02:48,0.001s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 74.0.3729.169,University Course,2019-06-11 11:02:48,2019-06-11 11:02:48,0.083s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 74.0.3729.169,,2019-06-11 11:02:48,2019-06-11 11:02:48,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-06-11 11:02:48,2019-06-11 11:02:48,0.229s,PASSED
if (UniveristyCourseCount == 95),Chrome 74.0.3729.169,University Other Course ,2019-06-11 11:02:48,2019-06-11 11:02:48,0.001s,PASSED
"LengthOfUniversitycourseTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""))",Chrome 74.0.3729.169,Length of university course,2019-06-11 11:02:48,2019-06-11 11:02:48,0.065s,PASSED
LengthOfUniversitycount = 1 + rad.nextInt(LengthOfUniversitycourseTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-11 11:02:48,2019-06-11 11:02:48,0.006s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""), LengthOfUniversitycount)",Chrome 74.0.3729.169,,2019-06-11 11:02:48,2019-06-11 11:02:48,0.186s,PASSED
