Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IPPR,Chrome 74.0.3729.169,,2019-05-28 13:34:21,2019-05-28 13:35:36,1m - 14.956s,PASSED
,,,,,,
Test Cases/REALratings/IPPR/formSubmission,Chrome 74.0.3729.169,,2019-05-28 13:34:21,2019-05-28 13:34:46,25.518s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-05-28 13:34:22,2019-05-28 13:34:26,3.445s,PASSED
"navigateToUrl(""https://ippr-uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch IPPR Application,2019-05-28 13:34:26,2019-05-28 13:34:29,3.734s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-05-28 13:34:29,2019-05-28 13:34:31,1.138s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-05-28 13:34:31,2019-05-28 13:34:31,0.007s,PASSED
"comment(""Basic Information"")",Chrome 74.0.3729.169,,2019-05-28 13:34:31,2019-05-28 13:34:31,0.026s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,Enter First Name,2019-05-28 13:34:31,2019-05-28 13:34:31,0.313s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-05-28 13:34:31,2019-05-28 13:34:31,0.249s,PASSED
email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-05-28 13:34:31,2019-05-28 13:34:31,0.002s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/University Emailid""), ""ippr"" + email + ""@test.com"")",Chrome 74.0.3729.169,Enter University Email,2019-05-28 13:34:31,2019-05-28 13:34:31,0.362s,PASSED
"click(findTestObject(""REALRatings/IPPR/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Click NEXT,2019-05-28 13:34:31,2019-05-28 13:34:32,0.099s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 13:34:32,2019-05-28 13:34:34,2.011s,PASSED
"comment(""University Information"")",Chrome 74.0.3729.169,,2019-05-28 13:34:34,2019-05-28 13:34:34,0.008s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 74.0.3729.169,University,2019-05-28 13:34:34,2019-05-28 13:34:34,0.145s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-05-28 13:34:34,2019-05-28 13:34:34,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 74.0.3729.169,,2019-05-28 13:34:34,2019-05-28 13:34:35,1.025s,PASSED
if (UniversityCount == 98),Chrome 74.0.3729.169,Other University,2019-05-28 13:34:35,2019-05-28 13:34:35,0.002s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 74.0.3729.169,University Course,2019-05-28 13:34:35,2019-05-28 13:34:35,0.075s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 74.0.3729.169,,2019-05-28 13:34:35,2019-05-28 13:34:35,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 74.0.3729.169,,2019-05-28 13:34:35,2019-05-28 13:34:35,0.339s,PASSED
if (UniveristyCourseCount == 95),Chrome 74.0.3729.169,University Other Course ,2019-05-28 13:34:35,2019-05-28 13:34:35,0.001s,PASSED
