Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable-Manual,Chrome 74.0.3729.169,,2019-06-12 14:22:55,2019-06-12 14:25:50,2m - 54.742s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 74.0.3729.169,,2019-06-12 14:22:56,2019-06-12 14:23:10,14.350s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-06-12 14:22:56,2019-06-12 14:22:56,0.150s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-06-12 14:22:56,2019-06-12 14:23:00,3.563s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-06-12 14:23:00,2019-06-12 14:23:04,4.057s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-06-12 14:23:04,2019-06-12 14:23:05,1.138s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-06-12 14:23:05,2019-06-12 14:23:05,0.069s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 14:23:05,2019-06-12 14:23:10,5.013s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 74.0.3729.169,,2019-06-12 14:23:10,2019-06-12 14:23:33,22.732s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-06-12 14:23:10,2019-06-12 14:23:10,0.003s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-12 14:23:10,2019-06-12 14:23:10,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,"Enter First Name
",2019-06-12 14:23:10,2019-06-12 14:23:10,0.191s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-12 14:23:10,2019-06-12 14:23:11,0.230s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-06-12 14:23:11,2019-06-12 14:23:11,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-06-12 14:23:11,2019-06-12 14:23:11,0.264s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-06-12 14:23:11,2019-06-12 14:23:11,0.401s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-06-12 14:23:11,2019-06-12 14:23:12,0.244s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-12 14:23:12,2019-06-12 14:23:22,10.005s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Select DOB,2019-06-12 14:23:22,2019-06-12 14:23:22,0.117s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 74.0.3729.169,,2019-06-12 14:23:22,2019-06-12 14:23:23,0.779s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 14:23:23,2019-06-12 14:23:28,5.011s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 74.0.3729.169,Select Gender,2019-06-12 14:23:28,2019-06-12 14:23:28,0.122s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 74.0.3729.169,Click Next ,2019-06-12 14:23:28,2019-06-12 14:23:28,0.099s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 14:23:28,2019-06-12 14:23:33,5.001s,PASSED
