Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable-Reject,Chrome 75.0.3770.100,,2019-07-02 11:36:26,2019-07-02 11:39:26,3m - 0.492s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.100,,2019-07-02 11:36:26,2019-07-02 11:36:40,13.785s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.100,,2019-07-02 11:36:26,2019-07-02 11:36:27,0.160s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Launch browser,2019-07-02 11:36:27,2019-07-02 11:36:30,3.472s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.100,Invoke getEmployable site ,2019-07-02 11:36:30,2019-07-02 11:36:34,3.469s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,Maximize the browser,2019-07-02 11:36:34,2019-07-02 11:36:35,1.143s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.100,Verify the site lauched sucessfully,2019-07-02 11:36:35,2019-07-02 11:36:35,0.151s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:36:35,2019-07-02 11:36:40,5.010s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.100,,2019-07-02 11:36:40,2019-07-02 11:37:03,23.067s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.100,,2019-07-02 11:36:40,2019-07-02 11:36:40,0.024s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-02 11:36:40,2019-07-02 11:36:41,0.066s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-02 11:36:41,2019-07-02 11:36:41,0.229s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-02 11:36:41,2019-07-02 11:36:41,0.191s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,,2019-07-02 11:36:41,2019-07-02 11:36:41,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.100,Enter University Email,2019-07-02 11:36:41,2019-07-02 11:36:41,0.239s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.100,Enter Personal Email ,2019-07-02 11:36:41,2019-07-02 11:36:42,0.371s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.100,Enter Mobile Number,2019-07-02 11:36:42,2019-07-02 11:36:42,0.217s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-07-02 11:36:42,2019-07-02 11:36:52,10.005s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Select DOB,2019-07-02 11:36:52,2019-07-02 11:36:52,0.152s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 75.0.3770.100,,2019-07-02 11:36:52,2019-07-02 11:36:53,0.793s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:36:53,2019-07-02 11:36:58,5.003s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 75.0.3770.100,Select Gender,2019-07-02 11:36:58,2019-07-02 11:36:58,0.132s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 75.0.3770.100,Click Next ,2019-07-02 11:36:58,2019-07-02 11:36:58,0.092s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:36:58,2019-07-02 11:37:03,5.003s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 75.0.3770.100,,2019-07-02 11:37:03,2019-07-02 11:37:22,19.151s,PASSED
"comment(""Enter Your University Details"")",Chrome 75.0.3770.100,,2019-07-02 11:37:03,2019-07-02 11:37:03,0.004s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 75.0.3770.100,Random Selection of University ,2019-07-02 11:37:03,2019-07-02 11:37:03,0.091s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-02 11:37:03,2019-07-02 11:37:03,0.006s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.100,,2019-07-02 11:37:03,2019-07-02 11:37:03,0.005s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 75.0.3770.100,,2019-07-02 11:37:03,2019-07-02 11:37:04,0.417s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 75.0.3770.100,Random Selection of University Course,2019-07-02 11:37:04,2019-07-02 11:37:04,0.106s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 75.0.3770.100,,2019-07-02 11:37:04,2019-07-02 11:37:04,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 75.0.3770.100,,2019-07-02 11:37:04,2019-07-02 11:37:04,0.355s,PASSED
if (UniveristyCourseCount == 96),Chrome 75.0.3770.100,,2019-07-02 11:37:04,2019-07-02 11:37:04,0.000s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:37:04,2019-07-02 11:37:09,5.004s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 75.0.3770.100,Random Selection of Degree,2019-07-02 11:37:09,2019-07-02 11:37:09,0.088s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-02 11:37:09,2019-07-02 11:37:09,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 75.0.3770.100,,2019-07-02 11:37:09,2019-07-02 11:37:09,0.221s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 75.0.3770.100,Random selection of Course Duration and Year Of Study,2019-07-02 11:37:09,2019-07-02 11:37:10,0.078s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-02 11:37:10,2019-07-02 11:37:10,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 75.0.3770.100,,2019-07-02 11:37:10,2019-07-02 11:37:10,0.162s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 75.0.3770.100,,2019-07-02 11:37:10,2019-07-02 11:37:10,0.132s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 75.0.3770.100,Select Full Time ,2019-07-02 11:37:10,2019-07-02 11:37:10,0.110s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-07-02 11:37:10,2019-07-02 11:37:20,10.003s,PASSED
"click(findTestObject(""getEmployable/button_NextUniversity""))",Chrome 75.0.3770.100,Click Next ,2019-07-02 11:37:20,2019-07-02 11:37:20,0.152s,PASSED
delay(2),Chrome 75.0.3770.100,,2019-07-02 11:37:20,2019-07-02 11:37:22,2.001s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 1,Chrome 75.0.3770.100,,2019-07-02 11:37:22,2019-07-02 11:37:24,1.797s,PASSED
"comment(""Enter Employee page 1 details"")",Chrome 75.0.3770.100,,2019-07-02 11:37:22,2019-07-02 11:37:22,0.002s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_32""))",Chrome 75.0.3770.100,,2019-07-02 11:37:22,2019-07-02 11:37:22,0.101s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_33""))",Chrome 75.0.3770.100,,2019-07-02 11:37:22,2019-07-02 11:37:23,0.096s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_34""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.084s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_35""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.086s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes typically averaging at least 1-2 hours per week for the last year or more._option_question_36""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.079s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_37""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.088s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_38""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.093s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_39""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.083s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes - mainly to work_option_question_40""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.114s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Interview(s) with Careers Advisor_option_question_41""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.113s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Very helpful_followup_question_4""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.092s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Knowledgable about some relevant careers._option_question_43""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:23,0.126s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes they helped me a little_option_question_44""))",Chrome 75.0.3770.100,,2019-07-02 11:37:23,2019-07-02 11:37:24,0.117s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_My family_option_question_46""))",Chrome 75.0.3770.100,,2019-07-02 11:37:24,2019-07-02 11:37:24,0.098s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Friends of my family have helped me secure useful work experience._option_question_47""))",Chrome 75.0.3770.100,,2019-07-02 11:37:24,2019-07-02 11:37:24,0.101s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/span_None of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-02 11:37:24,2019-07-02 11:37:24,0.109s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 2,Chrome 75.0.3770.100,,2019-07-02 11:37:24,2019-07-02 11:37:30,5.706s,PASSED
"comment(""Enter Employee page 2 details"")",Chrome 75.0.3770.100,,2019-07-02 11:37:24,2019-07-02 11:37:24,0.003s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:37:24,2019-07-02 11:37:29,5.004s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_I dont know much about any careers  suited to me._option_question_19""))",Chrome 75.0.3770.100,,2019-07-02 11:37:29,2019-07-02 11:37:29,0.116s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_concat(No I don  t know which career is best for me.)_option_question_24""))",Chrome 75.0.3770.100,,2019-07-02 11:37:29,2019-07-02 11:37:29,0.103s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The general application process for graduate jobs (and internships if applicable)._option_question_30""))",Chrome 75.0.3770.100,,2019-07-02 11:37:29,2019-07-02 11:37:29,0.104s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The career trajectory including how promotion is achieved and the pay at each level._option_question_31""))",Chrome 75.0.3770.100,,2019-07-02 11:37:29,2019-07-02 11:37:30,0.116s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/span_Not applicable or none of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-02 11:37:30,2019-07-02 11:37:30,0.101s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 3,Chrome 75.0.3770.100,,2019-07-02 11:37:30,2019-07-02 11:37:35,5.517s,PASSED
"comment(""Enter Employee page 3 details"")",Chrome 75.0.3770.100,,2019-07-02 11:37:30,2019-07-02 11:37:30,0.002s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:37:30,2019-07-02 11:37:35,5.002s,PASSED
"click(findTestObject(""getEmployable/Employee details/21-05-2019/Emp page 3/Page_getEmployable - Assessment Form/input_Application  Interview Skills_option_question_50""))",Chrome 75.0.3770.100,,2019-07-02 11:37:35,2019-07-02 11:37:35,0.089s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/input_No_option_question_51""))",Chrome 75.0.3770.100,,2019-07-02 11:37:35,2019-07-02 11:37:35,0.099s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/input_Yes - other technique_option_question_52""))",Chrome 75.0.3770.100,,2019-07-02 11:37:35,2019-07-02 11:37:35,0.087s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/span_None of the above_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-02 11:37:35,2019-07-02 11:37:35,0.083s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 4,Chrome 75.0.3770.100,,2019-07-02 11:37:35,2019-07-02 11:37:41,5.649s,PASSED
"comment(""Enter Employee page 4 details"")",Chrome 75.0.3770.100,,2019-07-02 11:37:35,2019-07-02 11:37:35,0.004s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:37:35,2019-07-02 11:37:40,5.005s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_Communication_option_question_14""))",Chrome 75.0.3770.100,,2019-07-02 11:37:40,2019-07-02 11:37:40,0.133s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_None of these_option_question_15""))",Chrome 75.0.3770.100,,2019-07-02 11:37:40,2019-07-02 11:37:41,0.104s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_None of these_option_question_16""))",Chrome 75.0.3770.100,,2019-07-02 11:37:41,2019-07-02 11:37:41,0.100s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/span_I can identify some habits that prevent me working at my best but find it hard to address them._fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-02 11:37:41,2019-07-02 11:37:41,0.097s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 5,Chrome 75.0.3770.100,,2019-07-02 11:37:41,2019-07-02 11:37:46,5.655s,PASSED
"comment(""Enter Employee page 5 details"")",Chrome 75.0.3770.100,,2019-07-02 11:37:41,2019-07-02 11:37:41,0.003s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:37:41,2019-07-02 11:37:46,5.004s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 5/Page_getEmployable - Assessment Form/input_Prefect_option_question_1""))",Chrome 75.0.3770.100,,2019-07-02 11:37:46,2019-07-02 11:37:46,0.126s,PASSED
