Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable Random,Chrome 75.0.3770.100,,2019-07-16 10:46:14,2019-07-16 10:49:13,2m - 58.450s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.100,,2019-07-16 10:46:14,2019-07-16 10:46:28,13.491s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.100,,2019-07-16 10:46:15,2019-07-16 10:46:15,0.131s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Launch browser,2019-07-16 10:46:15,2019-07-16 10:46:18,3.349s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.100,Invoke getEmployable site ,2019-07-16 10:46:18,2019-07-16 10:46:21,3.338s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,Maximize the browser,2019-07-16 10:46:21,2019-07-16 10:46:23,1.143s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.100,Verify the site lauched sucessfully,2019-07-16 10:46:23,2019-07-16 10:46:23,0.181s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:46:23,2019-07-16 10:46:28,5.011s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.100,,2019-07-16 10:46:28,2019-07-16 10:46:51,22.683s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.100,,2019-07-16 10:46:28,2019-07-16 10:46:28,0.004s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-16 10:46:28,2019-07-16 10:46:28,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-16 10:46:28,2019-07-16 10:46:28,0.227s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-16 10:46:28,2019-07-16 10:46:28,0.196s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,,2019-07-16 10:46:28,2019-07-16 10:46:28,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.100,Enter University Email,2019-07-16 10:46:28,2019-07-16 10:46:29,0.239s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.100,Enter Personal Email ,2019-07-16 10:46:29,2019-07-16 10:46:29,0.339s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.100,Enter Mobile Number,2019-07-16 10:46:29,2019-07-16 10:46:29,0.222s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-07-16 10:46:29,2019-07-16 10:46:39,10.009s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Select DOB,2019-07-16 10:46:39,2019-07-16 10:46:39,0.150s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 75.0.3770.100,,2019-07-16 10:46:39,2019-07-16 10:46:40,0.861s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:46:40,2019-07-16 10:46:45,5.008s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 75.0.3770.100,Select Gender,2019-07-16 10:46:45,2019-07-16 10:46:45,0.111s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 75.0.3770.100,Click Next ,2019-07-16 10:46:45,2019-07-16 10:46:46,0.096s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:46:46,2019-07-16 10:46:51,5.004s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 75.0.3770.100,,2019-07-16 10:46:51,2019-07-16 10:47:10,19.619s,PASSED
"comment(""Enter Your University Details"")",Chrome 75.0.3770.100,,2019-07-16 10:46:51,2019-07-16 10:46:51,0.003s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 75.0.3770.100,Random Selection of University ,2019-07-16 10:46:51,2019-07-16 10:46:51,0.082s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-16 10:46:51,2019-07-16 10:46:51,0.000s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.100,,2019-07-16 10:46:51,2019-07-16 10:46:51,0.003s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 75.0.3770.100,,2019-07-16 10:46:51,2019-07-16 10:46:52,0.742s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 75.0.3770.100,Random Selection of University Course,2019-07-16 10:46:52,2019-07-16 10:46:52,0.077s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 75.0.3770.100,,2019-07-16 10:46:52,2019-07-16 10:46:52,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 75.0.3770.100,,2019-07-16 10:46:52,2019-07-16 10:46:52,0.627s,PASSED
if (UniveristyCourseCount == 96),Chrome 75.0.3770.100,,2019-07-16 10:46:52,2019-07-16 10:46:52,0.001s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:46:52,2019-07-16 10:46:57,5.006s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 75.0.3770.100,Random Selection of Degree,2019-07-16 10:46:57,2019-07-16 10:46:57,0.103s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-16 10:46:57,2019-07-16 10:46:57,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 75.0.3770.100,,2019-07-16 10:46:57,2019-07-16 10:46:58,0.173s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 75.0.3770.100,Random selection of Course Duration and Year Of Study,2019-07-16 10:46:58,2019-07-16 10:46:58,0.057s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-16 10:46:58,2019-07-16 10:46:58,0.000s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 75.0.3770.100,,2019-07-16 10:46:58,2019-07-16 10:46:58,0.154s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 75.0.3770.100,,2019-07-16 10:46:58,2019-07-16 10:46:58,0.131s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 75.0.3770.100,Select Full Time ,2019-07-16 10:46:58,2019-07-16 10:46:58,0.089s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-07-16 10:46:58,2019-07-16 10:47:08,10.004s,PASSED
"click(findTestObject(""getEmployable/button_NextUniversity""))",Chrome 75.0.3770.100,Click Next ,2019-07-16 10:47:08,2019-07-16 10:47:08,0.152s,PASSED
delay(2),Chrome 75.0.3770.100,,2019-07-16 10:47:08,2019-07-16 10:47:10,2.003s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 1,Chrome 75.0.3770.100,,2019-07-16 10:47:10,2019-07-16 10:47:12,1.755s,PASSED
"comment(""Enter Employee page 1 details"")",Chrome 75.0.3770.100,,2019-07-16 10:47:10,2019-07-16 10:47:10,0.001s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_32""))",Chrome 75.0.3770.100,,2019-07-16 10:47:10,2019-07-16 10:47:10,0.093s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_33""))",Chrome 75.0.3770.100,,2019-07-16 10:47:10,2019-07-16 10:47:11,0.090s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_34""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.085s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_35""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.084s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes typically averaging at least 1-2 hours per week for the last year or more._option_question_36""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.078s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_37""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.089s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_38""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.079s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_39""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.091s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes - mainly to work_option_question_40""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.109s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Interview(s) with Careers Advisor_option_question_41""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.102s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Very helpful_followup_question_4""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.093s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Knowledgable about some relevant careers._option_question_43""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:11,0.104s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes they helped me a little_option_question_44""))",Chrome 75.0.3770.100,,2019-07-16 10:47:11,2019-07-16 10:47:12,0.109s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_My family_option_question_46""))",Chrome 75.0.3770.100,,2019-07-16 10:47:12,2019-07-16 10:47:12,0.111s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Friends of my family have helped me secure useful work experience._option_question_47""))",Chrome 75.0.3770.100,,2019-07-16 10:47:12,2019-07-16 10:47:12,0.102s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/span_None of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-16 10:47:12,2019-07-16 10:47:12,0.117s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 2,Chrome 75.0.3770.100,,2019-07-16 10:47:12,2019-07-16 10:47:18,5.665s,PASSED
"comment(""Enter Employee page 2 details"")",Chrome 75.0.3770.100,,2019-07-16 10:47:12,2019-07-16 10:47:12,0.007s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:47:12,2019-07-16 10:47:17,5.005s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_I dont know much about any careers  suited to me._option_question_19""))",Chrome 75.0.3770.100,,2019-07-16 10:47:17,2019-07-16 10:47:17,0.113s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_concat(No I don  t know which career is best for me.)_option_question_24""))",Chrome 75.0.3770.100,,2019-07-16 10:47:17,2019-07-16 10:47:17,0.091s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The general application process for graduate jobs (and internships if applicable)._option_question_30""))",Chrome 75.0.3770.100,,2019-07-16 10:47:17,2019-07-16 10:47:17,0.086s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The career trajectory including how promotion is achieved and the pay at each level._option_question_31""))",Chrome 75.0.3770.100,,2019-07-16 10:47:17,2019-07-16 10:47:17,0.099s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/span_Not applicable or none of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-16 10:47:17,2019-07-16 10:47:18,0.119s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 3,Chrome 75.0.3770.100,,2019-07-16 10:47:18,2019-07-16 10:47:23,5.564s,PASSED
"comment(""Enter Employee page 3 details"")",Chrome 75.0.3770.100,,2019-07-16 10:47:18,2019-07-16 10:47:18,0.003s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:47:18,2019-07-16 10:47:23,5.002s,PASSED
"click(findTestObject(""getEmployable/Employee details/21-05-2019/Emp page 3/Page_getEmployable - Assessment Form/input_Application  Interview Skills_option_question_50""))",Chrome 75.0.3770.100,,2019-07-16 10:47:23,2019-07-16 10:47:23,0.152s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/input_No_option_question_51""))",Chrome 75.0.3770.100,,2019-07-16 10:47:23,2019-07-16 10:47:23,0.082s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/input_Yes - other technique_option_question_52""))",Chrome 75.0.3770.100,,2019-07-16 10:47:23,2019-07-16 10:47:23,0.084s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/span_None of the above_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-16 10:47:23,2019-07-16 10:47:23,0.086s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 4,Chrome 75.0.3770.100,,2019-07-16 10:47:23,2019-07-16 10:47:29,5.609s,PASSED
"comment(""Enter Employee page 4 details"")",Chrome 75.0.3770.100,,2019-07-16 10:47:23,2019-07-16 10:47:23,0.002s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:47:23,2019-07-16 10:47:28,5.003s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_Communication_option_question_14""))",Chrome 75.0.3770.100,,2019-07-16 10:47:28,2019-07-16 10:47:28,0.132s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_None of these_option_question_15""))",Chrome 75.0.3770.100,,2019-07-16 10:47:28,2019-07-16 10:47:29,0.102s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_None of these_option_question_16""))",Chrome 75.0.3770.100,,2019-07-16 10:47:29,2019-07-16 10:47:29,0.120s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/span_I can identify some habits that prevent me working at my best but find it hard to address them._fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-16 10:47:29,2019-07-16 10:47:29,0.102s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 5,Chrome 75.0.3770.100,,2019-07-16 10:47:29,2019-07-16 10:47:34,5.641s,PASSED
"comment(""Enter Employee page 5 details"")",Chrome 75.0.3770.100,,2019-07-16 10:47:29,2019-07-16 10:47:29,0.002s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:47:29,2019-07-16 10:47:34,5.004s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 5/Page_getEmployable - Assessment Form/input_Prefect_option_question_1""))",Chrome 75.0.3770.100,,2019-07-16 10:47:34,2019-07-16 10:47:34,0.136s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 5/Page_getEmployable - Assessment Form/input_Position on a society committee such as Treasurer or Social Secretary of RAG._option_question_8""))",Chrome 75.0.3770.100,,2019-07-16 10:47:34,2019-07-16 10:47:34,0.089s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 5/Page_getEmployable - Assessment Form/input_None_option_question_9""))",Chrome 75.0.3770.100,,2019-07-16 10:47:34,2019-07-16 10:47:34,0.098s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 5/Page_getEmployable - Assessment Form/span_Founder of a business or project_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-16 10:47:34,2019-07-16 10:47:34,0.100s,PASSED
,,,,,,
"Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 6,7",Chrome 75.0.3770.100,,2019-07-16 10:47:34,2019-07-16 10:47:50,15.849s,PASSED
"comment(""Enter Employee page 6,7 details"")",Chrome 75.0.3770.100,,2019-07-16 10:47:35,2019-07-16 10:47:35,0.003s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-16 10:47:35,2019-07-16 10:47:40,5.002s,PASSED
"click(findTestObject(""Journey,background details/Emp page 6,7/Page_getEmployable - Assessment Form/input_Problem Solving  Creativity_option_question_6""))",Chrome 75.0.3770.100,,2019-07-16 10:47:40,2019-07-16 10:47:40,0.112s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 6,7/Page_getEmployable - Assessment Form/input_I am actively involved in a student enterprise club or a consultancy society or programme._option_question_7""))",Chrome 75.0.3770.100,,2019-07-16 10:47:40,2019-07-16 10:47:40,0.110s,PASSED
"click(findTestObject(""Journey,background details/Emp page 6,7/Page_getEmployable - Assessment Form/span_None of these_fa fa-angle-right fa-2x""))",Chrome 75.0.3770.100,,2019-07-16 10:47:40,2019-07-16 10:47:40,0.089s,PASSED
