Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
2020Delivery,Chrome 75.0.3770.142,,2019-07-23 10:28:55,2019-07-23 10:30:29,1m - 34.705s,PASSED
,,,,,,
Test Cases/REALratings/2020Delivery/formSubmission,Chrome 75.0.3770.142,,2019-07-23 10:28:55,2019-07-23 10:29:30,34.865s,PASSED
"comment(""2020Delivery - Form Submission"")",Chrome 75.0.3770.142,,2019-07-23 10:28:56,2019-07-23 10:28:56,0.082s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-07-23 10:28:56,2019-07-23 10:29:01,5.028s,PASSED
"navigateToUrl(""https://2020-uat.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch 2020Delivery Application,2019-07-23 10:29:01,2019-07-23 10:29:05,4.083s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-23 10:29:05,2019-07-23 10:29:07,1.188s,PASSED
delay(1),Chrome 75.0.3770.142,,2019-07-23 10:29:07,2019-07-23 10:29:08,1.028s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-23 10:29:08,2019-07-23 10:29:08,0.004s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.142,,2019-07-23 10:29:08,2019-07-23 10:29:08,0.006s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_First Name_first_name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-07-23 10:29:08,2019-07-23 10:29:08,0.227s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Last Name_last_name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-07-23 10:29:08,2019-07-23 10:29:08,0.242s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,Enter University Email,2019-07-23 10:29:08,2019-07-23 10:29:08,0.002s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Email address used in your application_email""), ""2020"" + Email + ""@test.com"")",Chrome 75.0.3770.142,,2019-07-23 10:29:08,2019-07-23 10:29:09,0.400s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Click NEXT,2019-07-23 10:29:09,2019-07-23 10:29:09,0.081s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-23 10:29:09,2019-07-23 10:29:11,2.003s,PASSED
"comment(""University Information"")",Chrome 75.0.3770.142,,2019-07-23 10:29:11,2019-07-23 10:29:11,0.006s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 75.0.3770.142,University,2019-07-23 10:29:11,2019-07-23 10:29:11,0.116s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-07-23 10:29:11,2019-07-23 10:29:11,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 75.0.3770.142,,2019-07-23 10:29:11,2019-07-23 10:29:12,0.993s,PASSED
if (UniversityCount == 98),Chrome 75.0.3770.142,Other University,2019-07-23 10:29:12,2019-07-23 10:29:12,0.002s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 75.0.3770.142,University Course,2019-07-23 10:29:12,2019-07-23 10:29:12,0.226s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 75.0.3770.142,,2019-07-23 10:29:12,2019-07-23 10:29:12,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 75.0.3770.142,,2019-07-23 10:29:12,2019-07-23 10:29:13,0.747s,PASSED
if (UniveristyCourseCount == 95),Chrome 75.0.3770.142,University Other Course ,2019-07-23 10:29:13,2019-07-23 10:29:13,0.001s,PASSED
"LengthOfUniversitycourseTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""))",Chrome 75.0.3770.142,Length of university course,2019-07-23 10:29:13,2019-07-23 10:29:13,0.265s,PASSED
LengthOfUniversitycount = 1 + rad.nextInt(LengthOfUniversitycourseTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-23 10:29:13,2019-07-23 10:29:13,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""), LengthOfUniversitycount)",Chrome 75.0.3770.142,,2019-07-23 10:29:13,2019-07-23 10:29:13,0.452s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Current Year Of Study""), LengthOfUniversitycount)",Chrome 75.0.3770.142,Current Year of Study (as of Sept 2018),2019-07-23 10:29:13,2019-07-23 10:29:14,0.390s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 10:29:14,2019-07-23 10:29:19,5.001s,PASSED
"click(findTestObject(""REALRatings/2020Delivery/Page_REALrating/Second Next""))",Chrome 75.0.3770.142,,2019-07-23 10:29:19,2019-07-23 10:29:19,0.100s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-23 10:29:19,2019-07-23 10:29:21,2.004s,PASSED
"comment(""Main Qualification  Information"")",Chrome 75.0.3770.142,,2019-07-23 10:29:21,2019-07-23 10:29:21,0.006s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Year""))",Chrome 75.0.3770.142,A-Level year,2019-07-23 10:29:21,2019-07-23 10:29:21,0.113s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-23 10:29:21,2019-07-23 10:29:21,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.142,,2019-07-23 10:29:21,2019-07-23 10:29:21,0.198s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.142,GCSE Year,2019-07-23 10:29:21,2019-07-23 10:29:21,0.082s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-23 10:29:21,2019-07-23 10:29:21,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.142,,2019-07-23 10:29:21,2019-07-23 10:29:22,0.547s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.142,Select Main Qualification,2019-07-23 10:29:22,2019-07-23 10:29:22,0.058s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 75.0.3770.142,,2019-07-23 10:29:22,2019-07-23 10:29:22,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 75.0.3770.142,,2019-07-23 10:29:22,2019-07-23 10:29:22,0.158s,PASSED
if (MainQualificationCount == 1),Chrome 75.0.3770.142,A-Level,2019-07-23 10:29:22,2019-07-23 10:29:22,0.000s,PASSED
else if (MainQualificationCount == 2),Chrome 75.0.3770.142,,2019-07-23 10:29:22,2019-07-23 10:29:22,0.000s,PASSED
else if (MainQualificationCount == 3),Chrome 75.0.3770.142,,2019-07-23 10:29:22,2019-07-23 10:29:22,0.001s,PASSED
else if (MainQualificationCount == 4),Chrome 75.0.3770.142,,2019-07-23 10:29:22,2019-07-23 10:29:22,0.000s,PASSED
else if (MainQualificationCount == 5),Chrome 75.0.3770.142,,2019-07-23 10:29:22,2019-07-23 10:29:23,0.983s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level School""), findTestData(""getEmployable/Applicants"").getValue(6, 1))",Chrome 75.0.3770.142,Alevel School,2019-07-23 10:29:23,2019-07-23 10:29:23,0.291s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE School""), findTestData(""getEmployable/Applicants"").getValue(7, 1))",Chrome 75.0.3770.142,GCSE School,2019-07-23 10:29:23,2019-07-23 10:29:24,0.291s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Postalcode""), findTestData(""getEmployable/Applicants"").getValue(8, 1))",Chrome 75.0.3770.142,ALevel PostalCode,2019-07-23 10:29:24,2019-07-23 10:29:24,0.151s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Postalcode""), findTestData(""getEmployable/Applicants"").getValue(9, 1))",Chrome 75.0.3770.142,GCSE PostalCode,2019-07-23 10:29:24,2019-07-23 10:29:24,0.149s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/Gender""))",Chrome 75.0.3770.142,Gender,2019-07-23 10:29:24,2019-07-23 10:29:24,0.067s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/TickAnyStatement""))",Chrome 75.0.3770.142,Tick Any Statement,2019-07-23 10:29:24,2019-07-23 10:29:24,0.075s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/input_By ticking this box I confirm that I agree to the_confirmAgreement""))",Chrome 75.0.3770.142,User Agreement,2019-07-23 10:29:24,2019-07-23 10:29:24,0.082s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/a_Submit""))",Chrome 75.0.3770.142,Click on Submit Button,2019-07-23 10:29:24,2019-07-23 10:29:24,0.080s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 10:29:24,2019-07-23 10:29:29,5.005s,PASSED
"assert getUrl() == ""https://2020-uat.realrating.co.uk/thankyou""",Chrome 75.0.3770.142,verify Sucessfull Form Submission,2019-07-23 10:29:29,2019-07-23 10:29:29,0.051s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,2019-07-23 10:29:29,2019-07-23 10:29:30,0.320s,PASSED
,,,,,,
Test Cases/REALratings/2020Delivery/login,Chrome 75.0.3770.142,,2019-07-23 10:29:30,2019-07-23 10:30:29,58.850s,PASSED
"comment(""2020Delivery - Login"")",Chrome 75.0.3770.142,,2019-07-23 10:29:30,2019-07-23 10:29:30,0.002s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-07-23 10:29:30,2019-07-23 10:29:34,4.281s,PASSED
"navigateToUrl(""https://2020-uat.realrating.co.uk/login"")",Chrome 75.0.3770.142,Login to 2020Delivery Application,2019-07-23 10:29:34,2019-07-23 10:29:39,4.906s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-23 10:29:39,2019-07-23 10:29:41,1.308s,PASSED
"setText(findTestObject(""REALRatings/Greensill/login/Page_RealRating/input_E-Mail Address_email""), ""john@upreach.org.uk"")",Chrome 75.0.3770.142,Enter Email Address,2019-07-23 10:29:41,2019-07-23 10:29:41,0.674s,PASSED
"setEncryptedText(findTestObject(""REALRatings/Greensill/login/Page_RealRating/input_Password_password""), ""YPztdU12xyABLAH+eFFt4w=="")",Chrome 75.0.3770.142,Enter Password,2019-07-23 10:29:41,2019-07-23 10:29:42,0.729s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/button_Login""))",Chrome 75.0.3770.142,Click On Login,2019-07-23 10:29:42,2019-07-23 10:29:45,2.751s,PASSED
"getAllLinksOnCurrentPage(false, [])",Chrome 75.0.3770.142,Get All Links On Current Page - A-Level,2019-07-23 10:29:45,2019-07-23 10:29:45,0.550s,PASSED
"verifyAllLinksOnCurrentPageAccessible(false, [])",Chrome 75.0.3770.142,Verify All Links On Current Page Accessible - A-Level,2019-07-23 10:29:45,2019-07-23 10:30:07,21.112s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/Other Qualifications Tab""))",Chrome 75.0.3770.142,Click on Other Qualification Tab,2019-07-23 10:30:07,2019-07-23 10:30:07,0.102s,PASSED
"getAllLinksOnCurrentPage(false, [])",Chrome 75.0.3770.142,Get All Links On Current Page - Other Qualification,2019-07-23 10:30:07,2019-07-23 10:30:07,0.455s,PASSED
"verifyAllLinksOnCurrentPageAccessible(false, [])",Chrome 75.0.3770.142,Verify All Links On Current Page Accessible - Other Qualification,2019-07-23 10:30:07,2019-07-23 10:30:22,15.334s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/Profile""))",Chrome 75.0.3770.142,Logout of Greensill Application,2019-07-23 10:30:22,2019-07-23 10:30:23,0.159s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/Logout""))",Chrome 75.0.3770.142,,2019-07-23 10:30:23,2019-07-23 10:30:23,0.099s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-23 10:30:23,2019-07-23 10:30:28,5.021s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/button_Logout""))",Chrome 75.0.3770.142,,2019-07-23 10:30:28,2019-07-23 10:30:29,0.848s,PASSED
"assert getUrl() == ""https://2020-uat.realrating.co.uk/login""",Chrome 75.0.3770.142,Asserting Sucessful Logout,2019-07-23 10:30:29,2019-07-23 10:30:29,0.011s,PASSED
