Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
2020Delivery,Chrome 75.0.3770.142,,2019-08-06 15:15:52,2019-08-06 15:17:44,1m - 51.908s,PASSED
,,,,,,
Test Cases/REALratings/2020Delivery/formSubmission,Chrome 75.0.3770.142,,2019-08-06 15:15:52,2019-08-06 15:16:24,31.948s,PASSED
"comment(""2020Delivery - Form Submission"")",Chrome 75.0.3770.142,,2019-08-06 15:15:53,2019-08-06 15:15:53,0.067s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-08-06 15:15:53,2019-08-06 15:15:57,3.865s,PASSED
"navigateToUrl(""https://2020-uat.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch 2020Delivery Application,2019-08-06 15:15:57,2019-08-06 15:16:02,4.570s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-08-06 15:16:02,2019-08-06 15:16:03,1.147s,PASSED
delay(1),Chrome 75.0.3770.142,,2019-08-06 15:16:03,2019-08-06 15:16:04,1.015s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-08-06 15:16:04,2019-08-06 15:16:04,0.021s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.142,,2019-08-06 15:16:04,2019-08-06 15:16:04,0.026s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_First Name_first_name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-08-06 15:16:04,2019-08-06 15:16:04,0.249s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Last Name_last_name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-08-06 15:16:04,2019-08-06 15:16:04,0.184s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,Enter University Email,2019-08-06 15:16:04,2019-08-06 15:16:04,0.002s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Email address used in your application_email""), ""2020"" + Email + ""@test.com"")",Chrome 75.0.3770.142,,2019-08-06 15:16:04,2019-08-06 15:16:05,0.335s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Click NEXT,2019-08-06 15:16:05,2019-08-06 15:16:05,0.099s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-08-06 15:16:05,2019-08-06 15:16:07,2.001s,PASSED
"comment(""University Information"")",Chrome 75.0.3770.142,,2019-08-06 15:16:07,2019-08-06 15:16:07,0.007s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 75.0.3770.142,University,2019-08-06 15:16:07,2019-08-06 15:16:07,0.183s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.142,,2019-08-06 15:16:07,2019-08-06 15:16:07,0.005s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University""), UniversityCount)",Chrome 75.0.3770.142,,2019-08-06 15:16:07,2019-08-06 15:16:07,0.464s,PASSED
if (UniversityCount == 98),Chrome 75.0.3770.142,Other University,2019-08-06 15:16:07,2019-08-06 15:16:07,0.001s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""))",Chrome 75.0.3770.142,University Course,2019-08-06 15:16:07,2019-08-06 15:16:07,0.102s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 75.0.3770.142,,2019-08-06 15:16:07,2019-08-06 15:16:07,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 75.0.3770.142,,2019-08-06 15:16:07,2019-08-06 15:16:08,0.410s,PASSED
if (UniveristyCourseCount == 95),Chrome 75.0.3770.142,University Other Course ,2019-08-06 15:16:08,2019-08-06 15:16:08,0.001s,PASSED
"LengthOfUniversitycourseTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""))",Chrome 75.0.3770.142,Length of university course,2019-08-06 15:16:08,2019-08-06 15:16:08,0.084s,PASSED
LengthOfUniversitycount = 1 + rad.nextInt(LengthOfUniversitycourseTotalOptions - 1),Chrome 75.0.3770.142,,2019-08-06 15:16:08,2019-08-06 15:16:08,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Length Of University Course""), LengthOfUniversitycount)",Chrome 75.0.3770.142,,2019-08-06 15:16:08,2019-08-06 15:16:08,0.183s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Current Year Of Study""), LengthOfUniversitycount)",Chrome 75.0.3770.142,Current Year of Study (as of Sept 2018),2019-08-06 15:16:08,2019-08-06 15:16:08,0.203s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 15:16:08,2019-08-06 15:16:13,4.994s,PASSED
"click(findTestObject(""REALRatings/2020Delivery/Page_REALrating/Second Next""))",Chrome 75.0.3770.142,,2019-08-06 15:16:13,2019-08-06 15:16:14,0.138s,PASSED
delay(2),Chrome 75.0.3770.142,,2019-08-06 15:16:14,2019-08-06 15:16:16,1.998s,PASSED
"comment(""Main Qualification  Information"")",Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:16,0.002s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Year""))",Chrome 75.0.3770.142,A-Level year,2019-08-06 15:16:16,2019-08-06 15:16:16,0.070s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:16,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:16,0.196s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.142,GCSE Year,2019-08-06 15:16:16,2019-08-06 15:16:16,0.062s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:16,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:16,0.262s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.142,Select Main Qualification,2019-08-06 15:16:16,2019-08-06 15:16:16,0.049s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:16,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:16,0.156s,PASSED
if (MainQualificationCount == 1),Chrome 75.0.3770.142,A-Level,2019-08-06 15:16:16,2019-08-06 15:16:16,0.001s,PASSED
else if (MainQualificationCount == 2),Chrome 75.0.3770.142,,2019-08-06 15:16:16,2019-08-06 15:16:17,0.919s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/A Level School""), findTestData(""getEmployable/Applicants"").getValue(6, 1))",Chrome 75.0.3770.142,Alevel School,2019-08-06 15:16:17,2019-08-06 15:16:18,0.509s,PASSED
"setText(findTestObject(""REALRatings/Greensill/Page_REALrating/GCSE School""), findTestData(""getEmployable/Applicants"").getValue(7, 1))",Chrome 75.0.3770.142,GCSE School,2019-08-06 15:16:18,2019-08-06 15:16:18,0.299s,PASSED
