Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable- Autosifting,Chrome 74.0.3729.169,,2019-06-12 18:19:47,2019-06-12 18:22:59,3m - 12.299s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 74.0.3729.169,,2019-06-12 18:19:47,2019-06-12 18:20:01,13.742s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-06-12 18:19:48,2019-06-12 18:19:48,0.119s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-06-12 18:19:48,2019-06-12 18:19:52,3.693s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-06-12 18:19:52,2019-06-12 18:19:55,3.210s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-06-12 18:19:55,2019-06-12 18:19:56,1.135s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-06-12 18:19:56,2019-06-12 18:19:56,0.216s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 18:19:56,2019-06-12 18:20:01,5.011s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Auto sifting/Aboutyou,Chrome 74.0.3729.169,,2019-06-12 18:20:01,2019-06-12 18:20:19,18.302s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-06-12 18:20:01,2019-06-12 18:20:01,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), ""Hilley"")",Chrome 74.0.3729.169,"Enter First Name
",2019-06-12 18:20:01,2019-06-12 18:20:02,0.242s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-12 18:20:02,2019-06-12 18:20:02,0.259s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-12 18:20:02,2019-06-12 18:20:02,0.003s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-06-12 18:20:02,2019-06-12 18:20:02,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-06-12 18:20:02,2019-06-12 18:20:02,0.348s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-06-12 18:20:02,2019-06-12 18:20:03,0.427s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-06-12 18:20:03,2019-06-12 18:20:03,0.240s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-12 18:20:03,2019-06-12 18:20:13,10.006s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Select DOB,2019-06-12 18:20:13,2019-06-12 18:20:13,0.141s,PASSED
"click(findTestObject(""getEmployable (Siftings)/date picker""))",Chrome 74.0.3729.169,,2019-06-12 18:20:13,2019-06-12 18:20:14,0.798s,PASSED
"click(findTestObject(""getEmployable (Siftings)/date picker""))",Chrome 74.0.3729.169,,2019-06-12 18:20:14,2019-06-12 18:20:14,0.110s,PASSED
"click(findTestObject(""getEmployable (Siftings)/date picker""))",Chrome 74.0.3729.169,,2019-06-12 18:20:14,2019-06-12 18:20:14,0.067s,PASSED
"click(findTestObject(""getEmployable (Siftings)/date picker""))",Chrome 74.0.3729.169,,2019-06-12 18:20:14,2019-06-12 18:20:14,0.073s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 74.0.3729.169,,2019-06-12 18:20:14,2019-06-12 18:20:14,0.070s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 18:20:14,2019-06-12 18:20:19,5.004s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 74.0.3729.169,Select Gender,2019-06-12 18:20:19,2019-06-12 18:20:19,0.099s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 74.0.3729.169,Click Next ,2019-06-12 18:20:19,2019-06-12 18:20:19,0.101s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Auto sifting/University Details,Chrome 74.0.3729.169,,2019-06-12 18:20:19,2019-06-12 18:20:43,23.458s,PASSED
"comment(""Autosifting-University criteria"")",Chrome 74.0.3729.169,,2019-06-12 18:20:20,2019-06-12 18:20:20,0.003s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 18:20:20,2019-06-12 18:20:25,5.006s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-12 18:20:25,2019-06-12 18:20:25,0.002s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 74.0.3729.169,Random Selection of University ,2019-06-12 18:20:25,2019-06-12 18:20:25,0.130s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 74.0.3729.169,,2019-06-12 18:20:25,2019-06-12 18:20:25,0.003s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 74.0.3729.169,,2019-06-12 18:20:25,2019-06-12 18:20:25,0.204s,PASSED
delay(5),Chrome 74.0.3729.169, Selection of University Course,2019-06-12 18:20:25,2019-06-12 18:20:30,5.003s,PASSED
"click(findTestObject(""getEmployable (Siftings)/University course - acc and finance""))",Chrome 74.0.3729.169,,2019-06-12 18:20:30,2019-06-12 18:20:30,0.082s,PASSED
"click(findTestObject(""getEmployable (Siftings)/degree""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Random Selection of Degree,2019-06-12 18:20:30,2019-06-12 18:20:30,0.086s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 74.0.3729.169,Random selection of Course Duration and Year Of Study,2019-06-12 18:20:30,2019-06-12 18:20:30,0.083s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 74.0.3729.169,,2019-06-12 18:20:30,2019-06-12 18:20:30,0.002s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 74.0.3729.169,,2019-06-12 18:20:30,2019-06-12 18:20:30,0.157s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_YearOfStudy""), CourseDurationCount)",Chrome 74.0.3729.169,,2019-06-12 18:20:30,2019-06-12 18:20:31,0.190s,PASSED
"click(findTestObject(""getEmployable/select_FullTime""))",Chrome 74.0.3729.169,Select Full Time ,2019-06-12 18:20:31,2019-06-12 18:20:31,0.150s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-12 18:20:31,2019-06-12 18:20:41,10.004s,PASSED
"click(findTestObject(""getEmployable/button_NextUniversity""))",Chrome 74.0.3729.169,Click Next ,2019-06-12 18:20:41,2019-06-12 18:20:41,0.106s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-06-12 18:20:41,2019-06-12 18:20:43,2.002s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 1,Chrome 74.0.3729.169,,2019-06-12 18:20:43,2019-06-12 18:20:45,1.614s,PASSED
"comment(""Enter Employee page 1 details"")",Chrome 74.0.3729.169,,2019-06-12 18:20:43,2019-06-12 18:20:43,0.002s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_32""))",Chrome 74.0.3729.169,,2019-06-12 18:20:43,2019-06-12 18:20:43,0.077s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Under 3 months_option_question_33""))",Chrome 74.0.3729.169,,2019-06-12 18:20:43,2019-06-12 18:20:43,0.076s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_34""))",Chrome 74.0.3729.169,,2019-06-12 18:20:43,2019-06-12 18:20:43,0.081s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_35""))",Chrome 74.0.3729.169,,2019-06-12 18:20:43,2019-06-12 18:20:43,0.076s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes typically averaging at least 1-2 hours per week for the last year or more._option_question_36""))",Chrome 74.0.3729.169,,2019-06-12 18:20:43,2019-06-12 18:20:44,0.084s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_37""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.094s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_38""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.097s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_None_option_question_39""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.076s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes - mainly to work_option_question_40""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.079s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Interview(s) with Careers Advisor_option_question_41""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.103s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Very helpful_followup_question_4""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.109s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Knowledgable about some relevant careers._option_question_43""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.085s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Yes they helped me a little_option_question_44""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.096s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_My family_option_question_46""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.106s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/input_Friends of my family have helped me secure useful work experience._option_question_47""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:44,0.087s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 1/Page_getEmployable - Assessment Form/span_None of these_fa fa-angle-right fa-2x""))",Chrome 74.0.3729.169,,2019-06-12 18:20:44,2019-06-12 18:20:45,0.105s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 2,Chrome 74.0.3729.169,,2019-06-12 18:20:45,2019-06-12 18:20:50,5.640s,PASSED
"comment(""Enter Employee page 2 details"")",Chrome 74.0.3729.169,,2019-06-12 18:20:45,2019-06-12 18:20:45,0.003s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 18:20:45,2019-06-12 18:20:50,5.002s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_I dont know much about any careers  suited to me._option_question_19""))",Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:50,0.119s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_concat(No I don  t know which career is best for me.)_option_question_24""))",Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:50,0.078s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The general application process for graduate jobs (and internships if applicable)._option_question_30""))",Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:50,0.096s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/input_The career trajectory including how promotion is achieved and the pay at each level._option_question_31""))",Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:50,0.088s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 2/Page_getEmployable - Assessment Form/span_Not applicable or none of these_fa fa-angle-right fa-2x""))",Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:50,0.085s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 3,Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:56,5.553s,PASSED
"comment(""Enter Employee page 3 details"")",Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:50,0.002s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 18:20:50,2019-06-12 18:20:55,5.002s,PASSED
"click(findTestObject(""getEmployable/Employee details/21-05-2019/Emp page 3/Page_getEmployable - Assessment Form/input_Application  Interview Skills_option_question_50""))",Chrome 74.0.3729.169,,2019-06-12 18:20:55,2019-06-12 18:20:55,0.116s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/input_No_option_question_51""))",Chrome 74.0.3729.169,,2019-06-12 18:20:55,2019-06-12 18:20:56,0.092s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/input_Yes - other technique_option_question_52""))",Chrome 74.0.3729.169,,2019-06-12 18:20:56,2019-06-12 18:20:56,0.088s,PASSED
"click(findTestObject(""Journey,background details/Emp page 3/Page_getEmployable - Assessment Form/span_None of the above_fa fa-angle-right fa-2x""))",Chrome 74.0.3729.169,,2019-06-12 18:20:56,2019-06-12 18:20:56,0.084s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 4,Chrome 74.0.3729.169,,2019-06-12 18:20:56,2019-06-12 18:21:01,5.534s,PASSED
"comment(""Enter Employee page 4 details"")",Chrome 74.0.3729.169,,2019-06-12 18:20:56,2019-06-12 18:20:56,0.002s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 18:20:56,2019-06-12 18:21:01,5.011s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_Communication_option_question_14""))",Chrome 74.0.3729.169,,2019-06-12 18:21:01,2019-06-12 18:21:01,0.107s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_None of these_option_question_15""))",Chrome 74.0.3729.169,,2019-06-12 18:21:01,2019-06-12 18:21:01,0.086s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/input_None of these_option_question_16""))",Chrome 74.0.3729.169,,2019-06-12 18:21:01,2019-06-12 18:21:01,0.091s,PASSED
"click(findTestObject(""Employee details/Employee pages/Emp page 4/Page_getEmployable - Assessment Form/span_I can identify some habits that prevent me working at my best but find it hard to address them._fa fa-angle-right fa-2x""))",Chrome 74.0.3729.169,,2019-06-12 18:21:01,2019-06-12 18:21:01,0.087s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/Employee pages/Emp page 5,Chrome 74.0.3729.169,,2019-06-12 18:21:01,2019-06-12 18:21:07,5.602s,PASSED
"comment(""Enter Employee page 5 details"")",Chrome 74.0.3729.169,,2019-06-12 18:21:02,2019-06-12 18:21:02,0.004s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-12 18:21:02,2019-06-12 18:21:07,5.004s,PASSED
