Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable,Chrome 74.0.3729.169,,2019-06-04 12:04:26,2019-06-04 12:06:44,2m - 18.266s,FAILED
,,,,,,
Test Cases/getEmployable/launchSite,Chrome 74.0.3729.169,,2019-06-04 12:04:27,2019-06-04 12:04:41,14.146s,PASSED
"comment(""Opening getEmployable application"")",Chrome 74.0.3729.169,,2019-06-04 12:04:27,2019-06-04 12:04:27,0.133s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Launch browser,2019-06-04 12:04:27,2019-06-04 12:04:31,3.625s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 74.0.3729.169,Invoke getEmployable site ,2019-06-04 12:04:31,2019-06-04 12:04:34,3.333s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the browser,2019-06-04 12:04:34,2019-06-04 12:04:35,1.172s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify the site lauched sucessfully,2019-06-04 12:04:35,2019-06-04 12:04:36,0.421s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-04 12:04:36,2019-06-04 12:04:41,5.013s,PASSED
,,,,,,
Test Cases/getEmployable/aboutYou,Chrome 74.0.3729.169,,2019-06-04 12:04:41,2019-06-04 12:05:04,23.490s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 74.0.3729.169,,2019-06-04 12:04:41,2019-06-04 12:04:41,0.006s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,"Enter First Name
",2019-06-04 12:04:41,2019-06-04 12:04:41,0.366s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-04 12:04:41,2019-06-04 12:04:42,0.366s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-04 12:04:42,2019-06-04 12:04:42,0.004s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,,2019-06-04 12:04:42,2019-06-04 12:04:42,0.003s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 74.0.3729.169,Enter University Email,2019-06-04 12:04:42,2019-06-04 12:04:42,0.463s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 74.0.3729.169,Enter Personal Email ,2019-06-04 12:04:42,2019-06-04 12:04:43,0.456s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 74.0.3729.169,"Enter Mobile Number
",2019-06-04 12:04:43,2019-06-04 12:04:43,0.279s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-04 12:04:43,2019-06-04 12:04:53,10.009s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""))",Chrome 74.0.3729.169,Select DOB,2019-06-04 12:04:53,2019-06-04 12:04:53,0.139s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 74.0.3729.169,,2019-06-04 12:04:53,2019-06-04 12:04:54,0.752s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-04 12:04:54,2019-06-04 12:04:59,5.008s,PASSED
