Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable Not Interested,Chrome 75.0.3770.100,,2019-07-02 11:47:44,2019-07-02 11:50:46,3m - 1.930s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.100,,2019-07-02 11:47:44,2019-07-02 11:47:58,13.952s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.100,,2019-07-02 11:47:45,2019-07-02 11:47:45,0.125s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Launch browser,2019-07-02 11:47:45,2019-07-02 11:47:48,3.509s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.100,Invoke getEmployable site ,2019-07-02 11:47:48,2019-07-02 11:47:52,3.631s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,Maximize the browser,2019-07-02 11:47:52,2019-07-02 11:47:53,1.138s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.100,Verify the site lauched sucessfully,2019-07-02 11:47:53,2019-07-02 11:47:53,0.169s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:47:53,2019-07-02 11:47:58,5.010s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.100,,2019-07-02 11:47:58,2019-07-02 11:48:21,22.804s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.100,,2019-07-02 11:47:58,2019-07-02 11:47:58,0.003s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-02 11:47:58,2019-07-02 11:47:58,0.004s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-02 11:47:58,2019-07-02 11:47:59,0.214s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-02 11:47:59,2019-07-02 11:47:59,0.197s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,,2019-07-02 11:47:59,2019-07-02 11:47:59,0.002s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.100,Enter University Email,2019-07-02 11:47:59,2019-07-02 11:47:59,0.243s,PASSED
"setText(findTestObject(""getEmployable/input_Personal Email""), ""personal"" + Email + ""@test.com"")",Chrome 75.0.3770.100,Enter Personal Email ,2019-07-02 11:47:59,2019-07-02 11:48:00,0.527s,PASSED
"setText(findTestObject(""getEmployable/input_Phone Number""), findTestData(""getEmployable/Applicants"").getValue(5, 1))",Chrome 75.0.3770.100,Enter Mobile Number,2019-07-02 11:48:00,2019-07-02 11:48:00,0.219s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-07-02 11:48:00,2019-07-02 11:48:10,10.004s,PASSED
"click(findTestObject(""getEmployable/input_date Of Birth""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Select DOB,2019-07-02 11:48:10,2019-07-02 11:48:10,0.133s,PASSED
"click(findTestObject(""ApplyNow/Page_getEmployable - Assessment Form/a_04""))",Chrome 75.0.3770.100,,2019-07-02 11:48:10,2019-07-02 11:48:11,0.788s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:48:11,2019-07-02 11:48:16,5.007s,PASSED
"click(findTestObject(""getEmployable/gender""))",Chrome 75.0.3770.100,Select Gender,2019-07-02 11:48:16,2019-07-02 11:48:16,0.125s,PASSED
"click(findTestObject(""getEmployable/input_Other_next""))",Chrome 75.0.3770.100,Click Next ,2019-07-02 11:48:16,2019-07-02 11:48:16,0.097s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:48:16,2019-07-02 11:48:21,5.002s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/yourUniversity,Chrome 75.0.3770.100,,2019-07-02 11:48:21,2019-07-02 11:48:41,20.291s,PASSED
"comment(""Enter Your University Details"")",Chrome 75.0.3770.100,,2019-07-02 11:48:21,2019-07-02 11:48:21,0.010s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_University""))",Chrome 75.0.3770.100,Random Selection of University ,2019-07-02 11:48:21,2019-07-02 11:48:21,0.073s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-02 11:48:21,2019-07-02 11:48:21,0.001s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.100,,2019-07-02 11:48:21,2019-07-02 11:48:21,0.003s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_University""), UniversityCount)",Chrome 75.0.3770.100,,2019-07-02 11:48:21,2019-07-02 11:48:22,0.844s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""getEmployable/select_UniversityCourse""))",Chrome 75.0.3770.100,Random Selection of University Course,2019-07-02 11:48:22,2019-07-02 11:48:22,0.090s,PASSED
UniveristyCourseCount = rad.nextInt(UniversityCourseTotalOption),Chrome 75.0.3770.100,,2019-07-02 11:48:22,2019-07-02 11:48:22,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_UniversityCourse""), UniveristyCourseCount)",Chrome 75.0.3770.100,,2019-07-02 11:48:22,2019-07-02 11:48:23,0.884s,PASSED
if (UniveristyCourseCount == 96),Chrome 75.0.3770.100,,2019-07-02 11:48:23,2019-07-02 11:48:23,0.000s,PASSED
delay(5),Chrome 75.0.3770.100,,2019-07-02 11:48:23,2019-07-02 11:48:28,5.002s,PASSED
"DegreeTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_Degree""))",Chrome 75.0.3770.100,Random Selection of Degree,2019-07-02 11:48:28,2019-07-02 11:48:28,0.069s,PASSED
DegreeCount = 1 + rad.nextInt(DegreeTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-02 11:48:28,2019-07-02 11:48:28,0.001s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_Degree""), DegreeCount)",Chrome 75.0.3770.100,,2019-07-02 11:48:28,2019-07-02 11:48:28,0.302s,PASSED
"CourseDurationTotalOptions = getNumberOfTotalOption(findTestObject(""getEmployable/select_CourseDuration""))",Chrome 75.0.3770.100,Random selection of Course Duration and Year Of Study,2019-07-02 11:48:28,2019-07-02 11:48:29,0.092s,PASSED
CourseDurationCount = 1 + rad.nextInt(CourseDurationTotalOptions - 1),Chrome 75.0.3770.100,,2019-07-02 11:48:29,2019-07-02 11:48:29,0.003s,PASSED
"selectOptionByIndex(findTestObject(""getEmployable/select_CourseDuration""), CourseDurationCount)",Chrome 75.0.3770.100,,2019-07-02 11:48:29,2019-07-02 11:48:29,0.207s,PASSED
