Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
2020Delivery,Chrome 74.0.3729.169,,2019-05-28 13:13:53,2019-05-28 13:15:30,1m - 36.989s,FAILED
,,,,,,
Test Cases/REALratings/2020Delivery/formSubmission,Chrome 74.0.3729.169,,2019-05-28 13:13:53,2019-05-28 13:14:24,31.504s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-05-28 13:13:54,2019-05-28 13:13:58,3.628s,PASSED
"navigateToUrl(""https://2020-uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch 2020Delivery Application,2019-05-28 13:13:58,2019-05-28 13:14:02,4.462s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-05-28 13:14:02,2019-05-28 13:14:04,1.175s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-05-28 13:14:04,2019-05-28 13:14:05,1.022s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-05-28 13:14:05,2019-05-28 13:14:05,0.018s,PASSED
"comment(""Basic Information"")",Chrome 74.0.3729.169,,2019-05-28 13:14:05,2019-05-28 13:14:05,0.022s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_First Name_first_name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,Enter First Name,2019-05-28 13:14:05,2019-05-28 13:14:05,0.347s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Last Name_last_name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-05-28 13:14:05,2019-05-28 13:14:05,0.239s,PASSED
Email = rad.nextInt(2000),Chrome 74.0.3729.169,Enter University Email,2019-05-28 13:14:05,2019-05-28 13:14:05,0.002s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Email address used in your application_email""), ""2020"" + Email + ""@test.com"")",Chrome 74.0.3729.169,,2019-05-28 13:14:05,2019-05-28 13:14:06,0.390s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,Click NEXT,2019-05-28 13:14:06,2019-05-28 13:14:06,0.158s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 13:14:06,2019-05-28 13:14:08,2.002s,PASSED
"comment(""University Information"")",Chrome 74.0.3729.169,,2019-05-28 13:14:08,2019-05-28 13:14:08,0.003s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/University""))",Chrome 74.0.3729.169,University,2019-05-28 13:14:08,2019-05-28 13:14:08,0.158s,PASSED
