Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Hymans Robertson,Chrome 75.0.3770.142,,2019-07-30 09:29:51,2019-07-30 09:31:14,1m - 23.659s,PASSED
,,,,,,
Test Cases/REALratings/Hymans Robertson/Form Submission,Chrome 75.0.3770.142,,2019-07-30 09:29:51,2019-07-30 09:30:17,26.066s,PASSED
"comment(""Hymans Robertson- Form Submission"")",Chrome 75.0.3770.142,,2019-07-30 09:29:52,2019-07-30 09:29:52,0.087s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-07-30 09:29:52,2019-07-30 09:29:55,3.478s,PASSED
"navigateToUrl(""https://uat-hr.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch Hymans Robertson Application,2019-07-30 09:29:55,2019-07-30 09:30:00,4.848s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-30 09:30:00,2019-07-30 09:30:01,1.135s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-07-30 09:30:01,2019-07-30 09:30:01,0.004s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.142,,2019-07-30 09:30:01,2019-07-30 09:30:01,0.003s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-07-30 09:30:01,2019-07-30 09:30:02,0.670s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-07-30 09:30:02,2019-07-30 09:30:02,0.245s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,Enter University Email,2019-07-30 09:30:02,2019-07-30 09:30:02,0.002s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/University Emailid""), ""hr"" + Email + ""@test.com"")",Chrome 75.0.3770.142,,2019-07-30 09:30:02,2019-07-30 09:30:03,0.326s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,Click NEXT,2019-07-30 09:30:03,2019-07-30 09:30:03,0.108s,PASSED
"comment(""Main Qualifications"")",Chrome 75.0.3770.142,,2019-07-30 09:30:03,2019-07-30 09:30:03,0.005s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""))",Chrome 75.0.3770.142,A-Level year,2019-07-30 09:30:03,2019-07-30 09:30:03,0.121s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-30 09:30:03,2019-07-30 09:30:03,0.003s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.142,,2019-07-30 09:30:03,2019-07-30 09:30:04,0.596s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.142,GCSE Year,2019-07-30 09:30:04,2019-07-30 09:30:04,0.081s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.142,,2019-07-30 09:30:04,2019-07-30 09:30:04,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.142,,2019-07-30 09:30:04,2019-07-30 09:30:04,0.623s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.142,Select Main Qualification,2019-07-30 09:30:04,2019-07-30 09:30:04,0.062s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 75.0.3770.142,,2019-07-30 09:30:04,2019-07-30 09:30:04,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 75.0.3770.142,,2019-07-30 09:30:04,2019-07-30 09:30:04,0.146s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:30:04,2019-07-30 09:30:09,5.011s,PASSED
if (MainQualificationCount == 1),Chrome 75.0.3770.142,A-Level,2019-07-30 09:30:09,2019-07-30 09:30:09,0.002s,PASSED
else if (MainQualificationCount == 2),Chrome 75.0.3770.142,,2019-07-30 09:30:09,2019-07-30 09:30:09,0.003s,PASSED
else if (MainQualificationCount == 3),Chrome 75.0.3770.142,,2019-07-30 09:30:09,2019-07-30 09:30:09,0.001s,PASSED
else if (MainQualificationCount == 4),Chrome 75.0.3770.142,,2019-07-30 09:30:09,2019-07-30 09:30:09,0.002s,PASSED
else if (MainQualificationCount == 5),Chrome 75.0.3770.142,,2019-07-30 09:30:09,2019-07-30 09:30:10,1.004s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/A Level School""), findTestData(""getEmployable/Applicants"").getValue(6, 1))",Chrome 75.0.3770.142,Alevel School,2019-07-30 09:30:10,2019-07-30 09:30:11,0.269s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSE School""), findTestData(""getEmployable/Applicants"").getValue(7, 1))",Chrome 75.0.3770.142,GCSE School,2019-07-30 09:30:11,2019-07-30 09:30:11,0.244s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Gender""))",Chrome 75.0.3770.142,Gender,2019-07-30 09:30:11,2019-07-30 09:30:11,0.062s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/ALevelPostcode""), findTestData(""getEmployable/Applicants"").getValue(8, 1))",Chrome 75.0.3770.142,ALevel PostalCode,2019-07-30 09:30:11,2019-07-30 09:30:11,0.136s,PASSED
"setText(findTestObject(""REALRatings/NorthHighland/Page_REALrating/GCSEPostcode""), findTestData(""getEmployable/Applicants"").getValue(9, 1))",Chrome 75.0.3770.142,GCSE PostalCode,2019-07-30 09:30:11,2019-07-30 09:30:11,0.133s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/TickAnyStatement""))",Chrome 75.0.3770.142,Tick Any Statement,2019-07-30 09:30:11,2019-07-30 09:30:11,0.098s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/ConfirmAggreement""))",Chrome 75.0.3770.142,User Agreement,2019-07-30 09:30:11,2019-07-30 09:30:11,0.064s,PASSED
"click(findTestObject(""REALRatings/NorthHighland/Page_REALrating/Submit""))",Chrome 75.0.3770.142,Click on Submit Button,2019-07-30 09:30:11,2019-07-30 09:30:12,0.067s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:30:12,2019-07-30 09:30:17,5.006s,PASSED
"assert getUrl() == ""https://uat-hr.realrating.co.uk/thankyou""",Chrome 75.0.3770.142,verify Sucessfull Form Submission,2019-07-30 09:30:17,2019-07-30 09:30:17,0.051s,PASSED
takeScreenshot(),Chrome 75.0.3770.142,,2019-07-30 09:30:17,2019-07-30 09:30:17,0.304s,PASSED
,,,,,,
Test Cases/REALratings/Hymans Robertson/Login,Chrome 75.0.3770.142,,2019-07-30 09:30:17,2019-07-30 09:31:13,56.538s,PASSED
"comment(""Hymans Robertson- Login"")",Chrome 75.0.3770.142,,2019-07-30 09:30:17,2019-07-30 09:30:17,0.023s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-07-30 09:30:17,2019-07-30 09:30:20,3.305s,PASSED
"navigateToUrl(""https://uat-hr.realrating.co.uk/login"")",Chrome 75.0.3770.142,Login to Hymans Robertson Application,2019-07-30 09:30:20,2019-07-30 09:30:27,6.244s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-30 09:30:27,2019-07-30 09:30:28,1.121s,PASSED
"setText(findTestObject(""REALRatings/Greensill/login/Page_RealRating/input_E-Mail Address_email""), ""john@upreach.org.uk"")",Chrome 75.0.3770.142,Enter Email Address,2019-07-30 09:30:28,2019-07-30 09:30:28,0.152s,PASSED
"setEncryptedText(findTestObject(""REALRatings/Greensill/login/Page_RealRating/input_Password_password""), ""YPztdU12xyABLAH+eFFt4w=="")",Chrome 75.0.3770.142,Enter Password,2019-07-30 09:30:28,2019-07-30 09:30:28,0.163s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/button_Login""))",Chrome 75.0.3770.142,Click On Login,2019-07-30 09:30:28,2019-07-30 09:30:30,2.108s,PASSED
"getAllLinksOnCurrentPage(false, [])",Chrome 75.0.3770.142,Get All Links On Current Page - A-Level,2019-07-30 09:30:30,2019-07-30 09:30:31,0.308s,PASSED
"verifyAllLinksOnCurrentPageAccessible(false, [])",Chrome 75.0.3770.142,Verify All Links On Current Page Accessible - A-Level,2019-07-30 09:30:31,2019-07-30 09:30:49,18.693s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/Other Qualifications Tab""))",Chrome 75.0.3770.142,Click on Other Qualification Tab,2019-07-30 09:30:49,2019-07-30 09:30:49,0.085s,PASSED
"getAllLinksOnCurrentPage(false, [])",Chrome 75.0.3770.142,Get All Links On Current Page - Other Qualification,2019-07-30 09:30:49,2019-07-30 09:30:50,0.521s,PASSED
"verifyAllLinksOnCurrentPageAccessible(false, [])",Chrome 75.0.3770.142,Verify All Links On Current Page Accessible - Other Qualification,2019-07-30 09:30:50,2019-07-30 09:31:07,17.431s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/Profile""))",Chrome 75.0.3770.142,Logout of Hymans Robertson Application,2019-07-30 09:31:07,2019-07-30 09:31:07,0.114s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/Logout""))",Chrome 75.0.3770.142,,2019-07-30 09:31:07,2019-07-30 09:31:08,0.075s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 09:31:08,2019-07-30 09:31:13,5.004s,PASSED
"click(findTestObject(""REALRatings/Greensill/login/Page_RealRating/button_Logout""))",Chrome 75.0.3770.142,,2019-07-30 09:31:13,2019-07-30 09:31:13,0.916s,PASSED
"assert getUrl() == ""https://uat-hr.realrating.co.uk/login""",Chrome 75.0.3770.142,Asserting Sucessful Logout,2019-07-30 09:31:13,2019-07-30 09:31:13,0.012s,PASSED
