Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
2020Delivery,Chrome 75.0.3770.100,,2019-07-09 10:56:21,2019-07-09 10:57:43,1m - 22.777s,PASSED
,,,,,,
Test Cases/REALratings/2020Delivery/formSubmission,Chrome 75.0.3770.100,,2019-07-09 10:56:21,2019-07-09 10:56:54,33.051s,PASSED
"comment(""2020Delivery - Form Submission"")",Chrome 75.0.3770.100,,2019-07-09 10:56:22,2019-07-09 10:56:22,0.203s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-07-09 10:56:22,2019-07-09 10:56:26,3.467s,PASSED
"navigateToUrl(""https://2020-uat.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch 2020Delivery Application,2019-07-09 10:56:26,2019-07-09 10:56:31,5.604s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-07-09 10:56:31,2019-07-09 10:56:33,1.168s,PASSED
delay(1),Chrome 75.0.3770.100,,2019-07-09 10:56:33,2019-07-09 10:56:34,1.010s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-07-09 10:56:34,2019-07-09 10:56:34,0.003s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.100,,2019-07-09 10:56:34,2019-07-09 10:56:34,0.005s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_First Name_first_name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.100,Enter First Name,2019-07-09 10:56:34,2019-07-09 10:56:34,0.271s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Last Name_last_name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.100,Enter Last Name,2019-07-09 10:56:34,2019-07-09 10:56:34,0.261s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-07-09 10:56:34,2019-07-09 10:56:34,0.001s,PASSED
"setText(findTestObject(""REALRatings/2020Delivery/Page_REALrating/input_Email address used in your application_email""), ""2020"" + Email + ""@test.com"")",Chrome 75.0.3770.100,,2019-07-09 10:56:34,2019-07-09 10:56:34,0.340s,PASSED
"click(findTestObject(""REALRatings/Greensill/Page_REALrating/First Next""), STOP_ON_FAILURE)",Chrome 75.0.3770.100,Click NEXT,2019-07-09 10:56:34,2019-07-09 10:56:34,0.084s,PASSED
delay(2),Chrome 75.0.3770.100,,2019-07-09 10:56:34,2019-07-09 10:56:36,2.003s,PASSED
